year,ecode_source,economy_source,ecode_dest,economy_dest,value,share,rank
2004,AUS,Australia,GBR,United Kingdom,32121.12199,0.3006845995880736,2
2004,AUS,Australia,NZL,New Zealand,21291.97259,0.1993133444920611,3
2004,AUS,Australia,CHL,Chile,2369.765,0.02218327991047959,4
2004,AUS,Australia,CAN,Canada,1848.620804,0.017304868939944606,5
2004,AUS,Australia,OTH,Others,9088.148029975,0.08507380757873,6
2004,AUT,Austria,DEU,Germany,16866.8955,0.2696561719855296,1
2004,AUT,Austria,CZE,Czechia,6431.706531,0.10282564224600728,2
2004,AUT,Austria,HUN,Hungary,6265.951838,0.1001756717162784,3
2004,AUT,Austria,POL,Poland,4358.586684,0.06968204673317287,4
2004,AUT,Austria,USA,United States,3572.0,0.05710664694236778,5
2004,AUT,Austria,OTH,Others,25054.49580728,0.4005538203766441,6
2004,AZE,Azerbaijan,UKR,Ukraine,1.5,0.6115107411262398,1
2004,AZE,Azerbaijan,LTU,Lithuania,0.395009262,0.16103493770489935,2
2004,AZE,Azerbaijan,CYP,Cyprus,0.325542116,0.13271500041530954,3
2004,AZE,Azerbaijan,KAZ,Kazakhstan,0.23239,0.09473932075355125,4
2004,BEL,Belgium,NLD,Netherlands,44624.19636,0.29367731056822327,1
2004,BEL,Belgium,FRA,France,28623.18841,0.18837271430777514,2
2004,BEL,Belgium,DEU,Germany,16086.41168,0.10586664868457597,3
2004,BEL,Belgium,USA,United States,12581.0,0.08279710438820813,4
2004,BEL,Belgium,LUX,Luxembourg,9667.919799,0.06362576622006415,5
2004,BEL,Belgium,OTH,Others,40367.042054284,0.26566045583115333,6
2004,BEN,Benin,DNK,Denmark,5.303972493,0.9693798634527953,1
2004,BEN,Benin,BGR,Bulgaria,0.167538411,0.030620136547204805,2
2004,BFA,Burkina Faso,KOR,"Korea, Rep.",0.09,1.0,1
2004,BGD,Bangladesh,KOR,"Korea, Rep.",6.556,0.4443883282094547,1
2004,BGD,Bangladesh,MMR,Myanmar,3.0,0.2033503637322093,2
2004,BGD,Bangladesh,PAK,Pakistan,2.4316617,0.16482643038956077,3
2004,BGD,Bangladesh,MYS,Malaysia,1.2342105,0.08365905136570397,4
2004,BGD,Bangladesh,USA,United States,1.0,0.06778345457740309,5
2004,BGD,Bangladesh,OTH,Others,0.530990519,0.0359923717256682,6
2004,BGR,Bulgaria,MKD,North Macedonia,33.1371908,0.2599802715461899,1
2004,BGR,Bulgaria,MNG,Mongolia,30.778,0.24147106632975757,2
2004,BGR,Bulgaria,ROU,Romania,17.24804811,0.13532083206279355,3
2004,BGR,Bulgaria,UKR,Ukraine,14.2,0.11140714607455186,4
2004,BGR,Bulgaria,DNK,Denmark,12.43690102,0.09757462314435797,5
2004,BGR,Bulgaria,OTH,Others,19.660265442,0.15424606084234915,6
2004,BHR,Bahrain,PAK,Pakistan,13.9786961,0.2896511329433648,1
2004,BHR,Bahrain,ZAF,South Africa,10.12433393,0.2097852884233923,2
2004,BHR,Bahrain,KAZ,Kazakhstan,7.692,0.1593851457004178,3
2004,BHR,Bahrain,BGD,Bangladesh,5.83,0.12080283403970823,4
2004,BHR,Bahrain,KOR,"Korea, Rep.",5.05,0.10464053377367523,5
2004,BHR,Bahrain,OTH,Others,5.585427155,0.11573506511944164,6
2004,BHS,"Bahamas, The",SGP,Singapore,6693.108092,0.7560071014097494,1
2004,BHS,"Bahamas, The",USA,United States,1122.0,0.12673334363083205,2
2004,BHS,"Bahamas, The",ARG,Argentina,233.0,0.026318065121197744,3
2004,BHS,"Bahamas, The",KOR,"Korea, Rep.",148.598,0.01678460017544954,4
2004,BHS,"Bahamas, The",DNK,Denmark,109.7373619,0.012395171831384739,5
2004,BHS,"Bahamas, The",OTH,Others,546.790966146,0.061761717831386516,6
2004,BIH,Bosnia and Herzegovina,HRV,Croatia,135.448676,0.7458199547749497,1
2004,BIH,Bosnia and Herzegovina,SVN,Slovenia,37.43900199,0.20615007540569133,2
2004,BIH,Bosnia and Herzegovina,ROU,Romania,5.33488749,0.02937544805916925,3
2004,BIH,Bosnia and Herzegovina,MYS,Malaysia,1.6552632,0.00911436243913258,4
2004,BIH,Bosnia and Herzegovina,MKD,North Macedonia,0.957556936,0.005272588051742635,5
2004,BIH,Bosnia and Herzegovina,OTH,Others,0.775035415,0.0042675712693144695,6
2004,BLR,Belarus,CYP,Cyprus,82.29268824,0.6551391360064207,1
2004,BLR,Belarus,UKR,Ukraine,13.1,0.1042902214672397,2
2004,BLR,Belarus,LTU,Lithuania,10.33834586,0.08230445643849776,3
2004,BLR,Belarus,LVA,Latvia,5.720823799,0.045543968013188205,4
2004,BLR,Belarus,DEU,Germany,5.448403618,0.04337520763084962,5
2004,BLR,Belarus,OTH,Others,8.710747988,0.06934701044380401,6
2004,BLZ,Belize,UKR,Ukraine,33.9,0.3795743483466832,1
2004,BLZ,Belize,KAZ,Kazakhstan,16.35376,0.1831111443958128,2
2004,BLZ,Belize,CZE,Czechia,15.75994125,0.17646222507229387,3
2004,BLZ,Belize,EST,Estonia,12.00691947,0.13444007768366822,4
2004,BLZ,Belize,CYP,Cyprus,4.933529476,0.05524015445138211,5
2004,BLZ,Belize,OTH,Others,6.356416094,0.07117205005015986,6
2004,BMU,Bermuda,HKG,"Hong Kong SAR, China",34669.06799,0.4005820903860082,1
2004,BMU,Bermuda,NLD,Netherlands,27976.73532,0.323255852158882,2
2004,BMU,Bermuda,USA,United States,6626.0,0.07655980055948687,3
2004,BMU,Bermuda,SGP,Singapore,3118.557963,0.03603322904927251,4
2004,BMU,Bermuda,DEU,Germany,2736.460717,0.031618304668335415,5
2004,BMU,Bermuda,OTH,Others,11419.902943689,0.1319507231780149,6
2004,BOL,Bolivia,ARG,Argentina,12.0,0.7033249570710813,1
2004,BOL,Bolivia,PER,Peru,2.985,0.17495208307143148,2
2004,BOL,Bolivia,CHL,Chile,1.249,0.07320440594848172,3
2004,BOL,Bolivia,NOR,Norway,0.82781457,0.048518553909005474,4
2004,BRA,Brazil,ARG,Argentina,1716.0,0.21881638819201044,1
2004,BRA,Brazil,CAN,Canada,1547.856431,0.19737549747738684,2
2004,BRA,Brazil,USA,United States,1195.0,0.15238087639245482,3
2004,BRA,Brazil,ESP,Spain,945.2980277,0.12054003507362765,4
2004,BRA,Brazil,PRT,Portugal,927.0308924,0.1182106944157251,5
2004,BRA,Brazil,OTH,Others,1511.006059601,0.19267650844879516,6
2004,BRB,Barbados,USA,United States,18109.0,0.9051663979215107,1
2004,BRB,Barbados,NLD,Netherlands,869.5652174,0.04346464275176947,2
2004,BRB,Barbados,CAN,Canada,514.2904619,0.025706468876437842,3
2004,BRB,Barbados,NOR,Norway,325.8278146,0.01628628799404273,4
2004,BRB,Barbados,ARG,Argentina,138.0,0.006897838804636836,5
2004,BRB,Barbados,OTH,Others,49.582803195,0.0024783636516024802,6
2004,BRN,Brunei Darussalam,SGP,Singapore,219.0598604,0.8974019519675327,1
2004,BRN,Brunei Darussalam,DNK,Denmark,18.28956032,0.07492512367088103,2
2004,BRN,Brunei Darussalam,THA,Thailand,3.427506638,0.01404114446939945,3
2004,BRN,Brunei Darussalam,MMR,Myanmar,2.0,0.00819321212319674,4
2004,BRN,Brunei Darussalam,KOR,"Korea, Rep.",0.556,0.0022777129702486938,5
2004,BRN,Brunei Darussalam,OTH,Others,0.7715789,0.0031608547987414023,6
2004,BWA,Botswana,ZAF,South Africa,278.1527531,0.9978626664922119,1
2004,BWA,Botswana,MWI,Malawi,0.48,0.0017219821647570157,2
2004,BWA,Botswana,CYP,Cyprus,0.115778577,0.00041535134303113925,3
2004,CAF,Central African Republic,CYP,Cyprus,0.140296393,1.0,1
2004,CAN,Canada,USA,United States,125276.0,0.5784203914197564,1
2004,CAN,Canada,GBR,United Kingdom,23385.39745,0.10797431867664657,2
2004,CAN,Canada,PRT,Portugal,8623.809524,0.03981758102431036,3
2004,CAN,Canada,CHL,Chile,8491.493,0.03920665334779305,4
2004,CAN,Canada,IRL,Ireland,8133.1045,0.037551913282255045,5
2004,CAN,Canada,OTH,Others,42673.154664949,0.19702914224923854,6
2004,CHE,Switzerland,USA,United States,122165.0,0.33698269990020263,1
2004,CHE,Switzerland,DEU,Germany,41877.79231,0.11551664976452947,2
2004,CHE,Switzerland,FRA,France,30376.21227,0.08379043116675203,3
2004,CHE,Switzerland,GBR,United Kingdom,28362.61658,0.07823608325922032,4
2004,CHE,Switzerland,NLD,Netherlands,25343.11322,0.06990701687678236,5
2004,CHE,Switzerland,OTH,Others,114401.29451162899,0.31556711903251317,6
2004,CHI,Channel Islands,LKA,Sri Lanka,31.92,0.8883940996381854,1
2004,CHI,Channel Islands,MWI,Malawi,3.87,0.10770943501252436,2
2004,CHI,Channel Islands,PHL,Philippines,0.14,0.0038964653492902872,3
2004,CHL,Chile,ARG,Argentina,2082.0,0.46472897613425235,1
2004,CHL,Chile,ESP,Spain,1345.755694,0.30038984908715666,2
2004,CHL,Chile,PER,Peru,914.561,0.2041416893094707,3
2004,CHL,Chile,USA,United States,70.0,0.01562489352997006,4
2004,CHL,Chile,NLD,Netherlands,44.40448948,0.009911648862538223,5
2004,CHL,Chile,OTH,Others,23.309343815,0.005202943076612016,6
2004,CHN,China,HKG,"Hong Kong SAR, China",126005.017,0.9472733826831541,1
2004,CHN,China,MYS,Malaysia,1168.266972,0.008782731297464492,2
2004,CHN,China,KOR,"Korea, Rep.",1099.715,0.008267375163620704,3
2004,CHN,China,KAZ,Kazakhstan,881.55378,0.006627295095700205,4
2004,CHN,China,MNG,Mongolia,441.786,0.003321233777874574,5
2004,CHN,China,OTH,Others,3422.30117124,0.025727981982185955,6
2004,CMR,Cameroon,KOR,"Korea, Rep.",0.062,1.0,1
2004,COD,"Congo, Dem. Rep.",DNK,Denmark,18.28956032,1.0,1
2004,COK,Cook Islands,PHL,Philippines,0.07,1.0,1
2004,COL,Colombia,PER,Peru,619.334,0.8937535064963578,1
2004,COL,Colombia,CHL,Chile,36.284,0.052361007517290906,2
2004,COL,Colombia,NLD,Netherlands,15.93658058,0.02299788930518389,3
2004,COL,Colombia,DNK,Denmark,8.961884556,0.012932788683877445,4
2004,COL,Colombia,ARG,Argentina,6.0,0.008658528417587515,5
2004,COL,Colombia,OTH,Others,6.441935025,0.009296279579702475,6
2004,COM,Comoros,ZAF,South Africa,20.24866785,1.0,1
2004,CPV,Cabo Verde,PRT,Portugal,0.429061785,0.7198277020896416,1
2004,CPV,Cabo Verde,CHL,Chile,0.167,0.2801722979103584,2
2004,CRI,Costa Rica,SLV,El Salvador,68.8,0.9049031385614477,1
2004,CRI,Costa Rica,CHL,Chile,4.038,0.05311044874289427,2
2004,CRI,Costa Rica,SVN,Slovenia,1.362100904,0.017915252660857344,3
2004,CRI,Costa Rica,ARG,Argentina,1.0,0.013152661897695461,4
2004,CRI,Costa Rica,KOR,"Korea, Rep.",0.445,0.00585293454447448,5
2004,CRI,Costa Rica,OTH,Others,0.385136,0.005065563592630839,6
2004,CUB,Cuba,ARM,Armenia,1.0,0.5874107073532714,1
2004,CUB,Cuba,UKR,Ukraine,0.4,0.23496428294130858,2
2004,CUB,Cuba,CYP,Cyprus,0.302386401,0.17762500970542,3
2004,CUW,Curacao,FRA,France,185.245723,0.8117432206691133,1
2004,CUW,Curacao,PRY,Paraguay,42.96157,0.1882567793308867,2
2004,CYM,Cayman Islands,HKG,"Hong Kong SAR, China",7294.011706,0.18778417558461624,1
2004,CYM,Cayman Islands,CHN,China,6711.58,0.17278948375329062,2
2004,CYM,Cayman Islands,SGP,Singapore,4878.93255,0.12560801429493887,3
2004,CYM,Cayman Islands,ISR,Israel,3981.407433,0.10250124932722011,4
2004,CYM,Cayman Islands,DEU,Germany,3150.539392,0.08111056935745177,5
2004,CYM,Cayman Islands,OTH,Others,12826.054830952,0.33020650768248244,6
2004,CYP,Cyprus,UKR,Ukraine,1101.4,0.13920400743699085,1
2004,CYP,Cyprus,POL,Poland,1000.326904,0.12642955673128567,2
2004,CYP,Cyprus,SWE,Sweden,907.0843286,0.11464479174179432,3
2004,CYP,Cyprus,ROU,Romania,824.1119102,0.1041580538191334,4
2004,CYP,Cyprus,GRC,Greece,757.9138063,0.09579139198182608,5
2004,CYP,Cyprus,OTH,Others,3321.291590005,0.41977219828896967,6
2004,CZE,Czechia,BGR,Bulgaria,429.1557699,0.3237269348861016,1
2004,CZE,Czechia,DEU,Germany,324.1800153,0.2445401182159395,2
2004,CZE,Czechia,SVN,Slovenia,155.8307154,0.11754846001326111,3
2004,CZE,Czechia,POL,Poland,114.5526861,0.08641102498228986,4
2004,CZE,Czechia,NLD,Netherlands,73.41723875,0.05538114441261442,5
2004,CZE,Czechia,OTH,Others,228.535687842,0.17239231748979353,6
2004,DEU,Germany,USA,United States,164921.0,0.2777430483134036,1
2004,DEU,Germany,GBR,United Kingdom,75904.0403,0.12782980658755058,2
2004,DEU,Germany,NLD,Netherlands,59291.16269,0.09985210048184609,3
2004,DEU,Germany,FRA,France,49455.15964,0.0832873120660171,4
2004,DEU,Germany,ESP,Spain,31523.10123,0.053087976836862505,5
2004,DEU,Germany,OTH,Others,212695.37535103998,0.3581997557143202,6
2004,DMA,Dominica,UKR,Ukraine,14.7,0.7759587326594751,1
2004,DMA,Dominica,LVA,Latvia,2.942137954,0.1553046012309647,2
2004,DMA,Dominica,EST,Estonia,1.302168465,0.06873666610956014,3
2004,DNK,Denmark,CHE,Switzerland,8321.226582,0.13404578142376924,1
2004,DNK,Denmark,NOR,Norway,7893.211921,0.12715093736091415,2
2004,DNK,Denmark,DEU,Germany,7795.303476,0.12557374031085416,3
2004,DNK,Denmark,SWE,Sweden,6500.771022,0.10472025042389178,4
2004,DNK,Denmark,USA,United States,5064.0,0.08157545410412519,5
2004,DNK,Denmark,OTH,Others,26502.983908011,0.42693383637644544,6
2004,DOM,Dominican Republic,CHL,Chile,0.07,0.5170598620072118,1
2004,DOM,Dominican Republic,BGR,Bulgaria,0.065380843,0.4829401379927882,2
2004,DZA,Algeria,FRA,France,269.6959791,0.995059678258333,1
2004,DZA,Algeria,KOR,"Korea, Rep.",1.339,0.0049403217416670335,2
2004,ECU,Ecuador,PER,Peru,55.581,0.5763980749872718,1
2004,ECU,Ecuador,USA,United States,30.0,0.31111247098141726,2
2004,ECU,Ecuador,SLV,El Salvador,9.0,0.09333374129442518,3
2004,ECU,Ecuador,CHL,Chile,1.335,0.013844504958673067,4
2004,ECU,Ecuador,HRV,Croatia,0.51214994,0.00531120777821282,5
2004,EGY,"Egypt, Arab Rep.",JOR,Jordan,656.9403,0.7186216627778909,1
2004,EGY,"Egypt, Arab Rep.",ZAF,South Africa,161.9893428,0.17719882746610882,2
2004,EGY,"Egypt, Arab Rep.",CYP,Cyprus,36.11882968,0.03951009466496885,3
2004,EGY,"Egypt, Arab Rep.",ROU,Romania,21.52574779,0.023546840815500757,4
2004,EGY,"Egypt, Arab Rep.",BGD,Bangladesh,14.65,0.016025516108078775,5
2004,EGY,"Egypt, Arab Rep.",OTH,Others,22.942905531,0.025097058167451884,6
2004,ESP,Spain,PRT,Portugal,18800.46039,0.16466416458116917,1
2004,ESP,Spain,ARG,Argentina,16046.0,0.14053917457653495,2
2004,ESP,Spain,CHL,Chile,13498.133,0.11822363642928377,3
2004,ESP,Spain,DEU,Germany,12404.65294,0.10864637199900208,4
2004,ESP,Spain,NLD,Netherlands,11821.94617,0.10354272445594095,5
2004,ESP,Spain,OTH,Others,41603.378742139,0.36438392795806906,6
2004,EST,Estonia,LTU,Lithuania,561.2809197,0.5411976320951339,1
2004,EST,Estonia,LVA,Latvia,383.7310668,0.37000072053847805,2
2004,EST,Estonia,UKR,Ukraine,26.2,0.02526253336470313,3
2004,EST,Estonia,FIN,Finland,19.98202027,0.019267040220040044,4
2004,EST,Estonia,POL,Poland,19.20562275,0.018518423111136505,5
2004,EST,Estonia,OTH,Others,26.709342164,0.025753650670508475,6
2004,FIN,Finland,SWE,Sweden,25095.99976,0.3879540337571567,1
2004,FIN,Finland,DEU,Germany,13645.52686,0.21094346663631897,2
2004,FIN,Finland,USA,United States,5639.0,0.08717217155235607,3
2004,FIN,Finland,NLD,Netherlands,3565.571538,0.05511945624981985,4
2004,FIN,Finland,FRA,France,3165.522502,0.04893517832899227,5
2004,FIN,Finland,OTH,Others,13576.454669329001,0.20987569347535615,6
2004,FRA,France,USA,United States,137927.0,0.2752642430042831,1
2004,FRA,France,GBR,United Kingdom,79380.56123,0.15842170203245987,2
2004,FRA,France,DEU,Germany,68993.13501,0.13769126480689023,3
2004,FRA,France,CAN,Canada,27765.86906,0.055413015059828354,4
2004,FRA,France,ESP,Spain,27018.63354,0.053921739096755766,5
2004,FRA,France,OTH,Others,159986.05725429,0.3192880359997827,6
2004,FRO,Faroe Islands,DNK,Denmark,36.57912064,0.9119275971519016,1
2004,FRO,Faroe Islands,ISL,Iceland,3.418332241,0.08521996844815362,2
2004,FRO,Faroe Islands,HRV,Croatia,0.114416476,0.0028524343999448377,3
2004,GAB,Gabon,USA,United States,3.0,1.0,1
2004,GBR,United Kingdom,USA,United States,267209.0,0.29669411207141894,1
2004,GBR,United Kingdom,NLD,Netherlands,99832.32538,0.11084829902676961,2
2004,GBR,United Kingdom,ESP,Spain,79014.11137,0.08773290425859294,3
2004,GBR,United Kingdom,FRA,France,66952.70786,0.07434058811379786,4
2004,GBR,United Kingdom,DEU,Germany,62295.68486,0.06916968704429356,5
2004,GBR,United Kingdom,OTH,Others,325317.346105195,0.36121440948512706,6
2004,GEO,Georgia,ROU,Romania,6.306923559,0.4508670848309898,1
2004,GEO,Georgia,CYP,Cyprus,3.304456794,0.23622781974813822,2
2004,GEO,Georgia,LTU,Lithuania,2.792306854,0.19961542889163977,3
2004,GEO,Georgia,UKR,Ukraine,1.0,0.07148764062434228,4
2004,GEO,Georgia,KOR,"Korea, Rep.",0.439,0.03138307423408626,5
2004,GEO,Georgia,OTH,Others,0.145744797,0.010418951670803719,6
2004,GGY,Guernsey,DEU,Germany,1144.16476,0.4344592752627019,1
2004,GGY,Guernsey,CYP,Cyprus,558.6888417,0.212143878004371,2
2004,GGY,Guernsey,CZE,Czechia,363.0177394,0.13784415451427504,3
2004,GGY,Guernsey,ISR,Israel,250.709,0.09519857126331766,4
2004,GGY,Guernsey,ISL,Iceland,208.1258191,0.07902899625194033,5
2004,GGY,Guernsey,OTH,Others,108.8312624,0.04132512470339407,6
2004,GHA,Ghana,ZAF,South Africa,20.24866785,0.6482752785300594,1
2004,GHA,Ghana,CYP,Cyprus,9.425738259,0.3017716098891247,2
2004,GHA,Ghana,DNK,Denmark,1.280269222,0.04098871553594636,3
2004,GHA,Ghana,KOR,"Korea, Rep.",0.28,0.008964396044869523,4
2004,GIB,Gibraltar,DEU,Germany,889.4518906,0.7767280880450944,1
2004,GIB,Gibraltar,ROU,Romania,79.39134657,0.06932976306008379,2
2004,GIB,Gibraltar,UKR,Ukraine,68.6,0.0599060470869873,3
2004,GIB,Gibraltar,DNK,Denmark,36.57912064,0.0319433020912599,4
2004,GIB,Gibraltar,KAZ,Kazakhstan,18.55497,0.016203424293260014,5
2004,GIB,Gibraltar,OTH,Others,52.549138311,0.0458893754233145,6
2004,GIN,Guinea,CZE,Czechia,7.869438855,0.7699717812791984,1
2004,GIN,Guinea,CYP,Cyprus,2.350986161,0.23002821872080156,2
2004,GNB,Guinea-Bissau,PRT,Portugal,0.57208238,1.0,1
2004,GRC,Greece,ROU,Romania,1679.524899,0.23514585479902697,1
2004,GRC,Greece,USA,United States,1120.0,0.15680824829195356,2
2004,GRC,Greece,CYP,Cyprus,941.9458974,0.13187936264025554,3
2004,GRC,Greece,BGR,Bulgaria,867.9729214,0.1215226012228424,4
2004,GRC,Greece,ZAF,South Africa,559.8579041,0.07838422967350493,5
2004,GRC,Greece,OTH,Others,1973.1797985590001,0.27625970337241657,6
2004,GRD,Grenada,CYP,Cyprus,2.187534053,1.0,1
2004,GRL,Greenland,DNK,Denmark,109.7373619,0.9909696241373075,1
2004,GRL,Greenland,USA,United States,1.0,0.009030375862692463,2
2004,GTM,Guatemala,SLV,El Salvador,60.1,0.989874638827154,1
2004,GTM,Guatemala,PRY,Paraguay,0.385136,0.006343367036594588,2
2004,GTM,Guatemala,KOR,"Korea, Rep.",0.137,0.002256453003649253,3
2004,GTM,Guatemala,CYP,Cyprus,0.092622862,0.0015255411326021186,4
2004,GUY,Guyana,BGR,Bulgaria,0.328266318,1.0,1
2004,HKG,"Hong Kong SAR, China",CHN,China,241573.3,0.9228424527392108,1
2004,HKG,"Hong Kong SAR, China",CAN,Canada,4416.749751,0.016872577281297804,2
2004,HKG,"Hong Kong SAR, China",USA,United States,2744.0,0.010482448558331548,3
2004,HKG,"Hong Kong SAR, China",THA,Thailand,2635.0,0.010066053918077125,4
2004,HKG,"Hong Kong SAR, China",JPN,Japan,2129.110642,0.008133488622361974,5
2004,HKG,"Hong Kong SAR, China",OTH,Others,8272.740244432,0.031602978880720695,6
2004,HND,Honduras,SLV,El Salvador,21.0,0.7374372300452997,1
2004,HND,Honduras,CHL,Chile,7.261,0.2549777013028058,2
2004,HND,Honduras,PER,Peru,0.216,0.007585068651894511,3
2004,HRV,Croatia,BIH,Bosnia and Herzegovina,456.2396841,0.49427267100392314,1
2004,HRV,Croatia,SVN,Slovenia,399.7932675,0.43312077634460855,2
2004,HRV,Croatia,MKD,North Macedonia,21.44219244,0.023229653401162627,3
2004,HRV,Croatia,DEU,Germany,17.70731176,0.019183426135276817,4
2004,HRV,Croatia,ALB,Albania,11.2,0.01213365278858683,5
2004,HRV,Croatia,OTH,Others,16.670164474,0.018059820326442072,6
2004,HTI,Haiti,USA,United States,1.0,1.0,1
2004,HUN,Hungary,USA,United States,17154.0,0.823620245555422,1
2004,HUN,Hungary,HRV,Croatia,805.2754168,0.038663934739685255,2
2004,HUN,Hungary,NLD,Netherlands,689.0868476,0.03308533745070093,3
2004,HUN,Hungary,MKD,North Macedonia,482.7285605,0.02317739393352136,4
2004,HUN,Hungary,ROU,Romania,364.4546148,0.017498670825194285,5
2004,HUN,Hungary,OTH,Others,1332.014461322,0.0639544174954762,6
2004,IDN,Indonesia,CHN,China,1373.52,0.32568900947677754,1
2004,IDN,Indonesia,MYS,Malaysia,1001.362588,0.2374430582829682,2
2004,IDN,Indonesia,SGP,Singapore,667.8908067,0.15837024235014335,3
2004,IDN,Indonesia,KAZ,Kazakhstan,358.05,0.0849008022039433,4
2004,IDN,Indonesia,NLD,Netherlands,298.0276779,0.07066831150031679,5
2004,IDN,Indonesia,OTH,Others,518.423566807,0.12292857618585085,6
2004,IMN,Isle of Man,CYP,Cyprus,152.6697178,0.9414615281598575,1
2004,IMN,Isle of Man,BGR,Bulgaria,6.081780538,0.037504244337041415,2
2004,IMN,Isle of Man,ROU,Romania,1.647881933,0.010161919896266422,3
2004,IMN,Isle of Man,KAZ,Kazakhstan,0.75726,0.004669761411023802,4
2004,IMN,Isle of Man,LVA,Latvia,0.681050452,0.004199803396072576,5
2004,IMN,Isle of Man,OTH,Others,0.3247697,0.0020027427997382366,6
2004,IND,India,USA,United States,629.0,0.22946396659820179,1
2004,IND,India,LKA,Sri Lanka,449.47,0.16397006210952905,2
2004,IND,India,MYS,Malaysia,416.0125508,0.15176453109889337,3
2004,IND,India,GBR,United Kingdom,316.7496847,0.11555268532590103,4
2004,IND,India,SGP,Singapore,294.40568,0.10740142308718742,5
2004,IND,India,OTH,Others,635.533211823,0.2318473317802874,6
2004,IRL,Ireland,NLD,Netherlands,16697.04152,0.2751214776566762,1
2004,IRL,Ireland,USA,United States,16446.0,0.2709850015119144,2
2004,IRL,Ireland,GBR,United Kingdom,9697.561993,0.1597892406259874,3
2004,IRL,Ireland,DEU,Germany,4148.959355,0.0683634778722818,4
2004,IRL,Ireland,DNK,Denmark,1956.982954,0.03224571499139491,5
2004,IRL,Ireland,OTH,Others,11743.159911684,0.1934950873417452,6
2004,IRN,"Iran, Islamic Rep.",DEU,Germany,1077.421815,0.7396026389571966,1
2004,IRN,"Iran, Islamic Rep.",MYS,Malaysia,271.6505263,0.18647612599675398,2
2004,IRN,"Iran, Islamic Rep.",ROU,Romania,58.87396617,0.04041438565563917,3
2004,IRN,"Iran, Islamic Rep.",KAZ,Kazakhstan,19.30318,0.013250783183989808,4
2004,IRN,"Iran, Islamic Rep.",DNK,Denmark,9.510571366,0.006528588508563241,5
2004,IRN,"Iran, Islamic Rep.",OTH,Others,19.997608388,0.01372747769785724,6
2004,IRQ,Iraq,JOR,Jordan,598.7304,0.9354178719357872,1
2004,IRQ,Iraq,MAR,Morocco,28.6454847,0.04475386307199893,2
2004,IRQ,Iraq,ROU,Romania,12.00764956,0.018759979447119924,3
2004,IRQ,Iraq,CYP,Cyprus,0.419527079,0.0006554421279721506,4
2004,IRQ,Iraq,BGR,Bulgaria,0.264247575,0.0004128434171217836,5
2004,ISL,Iceland,USA,United States,7868.0,0.7863417852345378,1
2004,ISL,Iceland,DNK,Denmark,1810.666472,0.1809611980245046,2
2004,ISL,Iceland,FIN,Finland,220.9055247,0.022077687425110612,3
2004,ISL,Iceland,NOR,Norway,18.70860927,0.0018697713793374713,4
2004,ISL,Iceland,LVA,Latvia,12.91271657,0.001290519649196924,5
2004,ISL,Iceland,OTH,Others,74.633847961,0.007459038287312635,6
2004,ISR,Israel,USA,United States,3921.0,0.3327581676256003,1
2004,ISR,Israel,NLD,Netherlands,2899.095565,0.24603359550647907,2
2004,ISR,Israel,SGP,Singapore,2835.965234,0.24067599967246792,3
2004,ISR,Israel,DEU,Germany,898.9865969,0.0762930713349702,4
2004,ISR,Israel,CHE,Switzerland,455.7264051,0.038675512241692946,5
2004,ISR,Israel,OTH,Others,772.55830465,0.06556365361878966,6
2004,ITA,Italy,FRA,France,14415.11387,0.16102927801757677,1
2004,ITA,Italy,DEU,Germany,13200.11986,0.147456745050414,2
2004,ITA,Italy,GBR,United Kingdom,12955.83466,0.14472786827974585,3
2004,ITA,Italy,USA,United States,6889.0,0.07695608278001667,4
2004,ITA,Italy,IRL,Ireland,6426.392067,0.07178835242921969,5
2004,ITA,Italy,OTH,Others,35632.12925205,0.39804167344302704,6
2004,JAM,Jamaica,CAN,Canada,0.830840811,0.8579405783318882,1
2004,JAM,Jamaica,BGR,Bulgaria,0.137572191,0.14205942166811183,2
2004,JEY,Jersey,NLD,Netherlands,11531.27384,0.7068323751687591,1
2004,JEY,Jersey,DEU,Germany,3497.875123,0.21440921580211167,2
2004,JEY,Jersey,FRA,France,753.2418002,0.046171454957985615,3
2004,JEY,Jersey,DNK,Denmark,310.9225254,0.019058614873892443,4
2004,JEY,Jersey,AUT,Austria,139.5240819,0.008552406227707577,5
2004,JEY,Jersey,OTH,Others,81.177444182,0.004975932969543668,6
2004,JOR,Jordan,JOR,Jordan,166.314,0.6752834725282946,1
2004,JOR,Jordan,CYP,Cyprus,36.53835676,0.14835641276964348,2
2004,JOR,Jordan,DNK,Denmark,22.6790548,0.09208359415926193,3
2004,JOR,Jordan,ROU,Romania,8.384402583,0.034043126202986176,4
2004,JOR,Jordan,UKR,Ukraine,7.1,0.028828076138815082,5
2004,JOR,Jordan,OTH,Others,5.271866166,0.021405318200998752,6
2004,JPN,Japan,USA,United States,174490.0,0.4281925103763974,1
2004,JPN,Japan,CHN,China,46845.57,0.1149574314763783,2
2004,JPN,Japan,GBR,United Kingdom,23756.22635,0.058296969441666686,3
2004,JPN,Japan,SGP,Singapore,22953.84992,0.05632796504125089,4
2004,JPN,Japan,THA,Thailand,16273.0,0.039933387135968335,5
2004,JPN,Japan,OTH,Others,123184.978318428,0.3022917365283384,6
2004,KAZ,Kazakhstan,LVA,Latvia,8.731066797,0.3561453974530085,1
