year,ecode_dest,economy_dest,region_dest,ecode_source,economy_source,value,share,rank,value_million
2012,ALB,Albania,Europe & Central Asia,AUT,Austria,0.48421997,0.17143548694173763,3,484.21997
2012,ALB,Albania,Europe & Central Asia,DEU,Germany,0.081802826,0.028961852417033182,4,81.802826
2012,ALB,Albania,Europe & Central Asia,XKX,Kosovo,0.040876404,0.014472071906012452,5,40.876404
2012,ALB,Albania,,OTH,Others,0.050742249839999996,0.017965021785119082,6,50.74224984
2012,AND,Andorra,Europe & Central Asia,RUS,Russian Federation,0.022798,0.7063186920720228,1,22.798
2012,AND,Andorra,Europe & Central Asia,ITA,Italy,0.0042195573,0.1307286688858214,2,4.2195573
2012,AND,Andorra,Europe & Central Asia,BRA,Brazil,0.0026882963,0.08328774131581973,3,2.6882962999999997
2012,AND,Andorra,Europe & Central Asia,BGR,Bulgaria,0.002506861,0.0776665840304572,4,2.506861
2012,AND,Andorra,Europe & Central Asia,POL,Poland,6.45e-05,0.0019983136958788257,5,0.0645
2012,ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",CHE,Switzerland,9.932904,0.1762494386666253,1,9932.904
2012,ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,8.481,0.15048685553909,2,8481.0
2012,ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",MUS,Mauritius,7.23513,0.12838013950200874,3,7235.13
2012,ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,6.269749,0.11125042000110293,4,6269.749
2012,ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",IND,India,3.8742507,0.06874470055572672,5,3874.2507
2012,ARE,United Arab Emirates,,OTH,Others,20.56404791765,0.36488844573544627,6,20564.04791765
2012,ARG,Argentina,Latin America & Caribbean,ESP,Spain,18.959785,0.27438155429622935,1,18959.785
2012,ARG,Argentina,Latin America & Caribbean,USA,United States,13.393,0.19382034958146413,2,13393.0
2012,ARG,Argentina,Latin America & Caribbean,CHE,Switzerland,7.55204,0.10929134867865305,3,7552.04
2012,ARG,Argentina,Latin America & Caribbean,BRA,Brazil,6.111149999999999,0.08843912710705326,4,6111.15
2012,ARG,Argentina,Latin America & Caribbean,CHL,Chile,6.09845,0.08825533569066525,5,6098.45
2012,ARG,Argentina,,OTH,Others,16.98564642656,0.24581228464593485,6,16985.64642656
2012,ARM,Armenia,Europe & Central Asia,RUS,Russian Federation,1.573231,0.7931873586778423,1,1573.231
2012,ARM,Armenia,Europe & Central Asia,ITA,Italy,0.1867716,0.09416600110221225,2,186.7716
2012,ARM,Armenia,Europe & Central Asia,FRA,France,0.14909225,0.07516892813378107,3,149.09225
2012,ARM,Armenia,Europe & Central Asia,LBN,Lebanon,0.046549587,0.023469245114083326,4,46.549587
2012,ARM,Armenia,Europe & Central Asia,LVA,Latvia,0.014737703,0.007430415314437938,5,14.737703
2012,ARM,Armenia,,OTH,Others,0.0130471,0.006578051657643204,6,13.0471
2012,ASM,American Samoa,East Asia & Pacific,KOR,"Korea, Rep.",0.000533,1.0,1,0.533
2012,ATG,Antigua and Barbuda,Latin America & Caribbean,BRB,Barbados,0.14429169,0.6812749325987417,1,144.29169
2012,ATG,Antigua and Barbuda,Latin America & Caribbean,ITA,Italy,0.04094242,0.1933101235832041,2,40.94242
2012,ATG,Antigua and Barbuda,Latin America & Caribbean,DNK,Denmark,0.0176706539999999,0.08343220328783742,3,17.6706539999999
2012,ATG,Antigua and Barbuda,Latin America & Caribbean,CHN,China,0.00544,0.02568502478096386,4,5.44
2012,ATG,Antigua and Barbuda,Latin America & Caribbean,USA,United States,0.002,0.00944302381653083,5,2.0
2012,ATG,Antigua and Barbuda,,OTH,Others,0.0014518002,0.006854691932722111,6,1.4518001999999999
2012,AUS,Australia,East Asia & Pacific,USA,United States,165.106,0.321227776009837,1,165106.0
2012,AUS,Australia,East Asia & Pacific,GBR,United Kingdom,66.88822,0.1301367252059689,2,66888.22
2012,AUS,Australia,East Asia & Pacific,JPN,Japan,61.180914,0.11903267560518153,3,61180.914000000004
2012,AUS,Australia,East Asia & Pacific,SGP,Singapore,34.28157,0.0666977123134565,4,34281.57
2012,AUS,Australia,East Asia & Pacific,CAN,Canada,28.765072,0.05596489591730667,5,28765.072
2012,AUS,Australia,,OTH,Others,157.7624194232,0.3069402149482493,6,157762.4194232
2012,AUT,Austria,Europe & Central Asia,BRA,Brazil,56.66752,0.2847582547176523,1,56667.520000000004
2012,AUT,Austria,Europe & Central Asia,DEU,Germany,42.066445,0.21138683076965625,2,42066.445
2012,AUT,Austria,Europe & Central Asia,ITA,Italy,33.580273,0.16874322243892625,3,33580.273
2012,AUT,Austria,Europe & Central Asia,USA,United States,14.327,0.07199417788778836,4,14327.0
2012,AUT,Austria,Europe & Central Asia,CHE,Switzerland,11.121209,0.05588485370791323,5,11121.209
2012,AUT,Austria,,OTH,Others,41.2397559605,0.2072326604780636,6,41239.7559605
2012,AZE,Azerbaijan,Europe & Central Asia,TUR,Türkiye,5.05,0.603081625291829,1,5050.0
2012,AZE,Azerbaijan,Europe & Central Asia,NOR,Norway,2.3964094,0.2861842526369538,2,2396.4094
2012,AZE,Azerbaijan,Europe & Central Asia,DEU,Germany,0.31797552,0.037973305624676136,3,317.97552
2012,AZE,Azerbaijan,Europe & Central Asia,BEL,Belgium,0.23353389,0.02788910850335113,4,233.53388999999999
2012,AZE,Azerbaijan,Europe & Central Asia,ITA,Italy,0.17559753,0.020970226492996177,5,175.59753
2012,AZE,Azerbaijan,,OTH,Others,0.20014286004,0.023901481450193714,6,200.14286004000002
2012,BDI,Burundi,Sub-Saharan Africa,KEN,Kenya,0.12668219,0.806785062773413,1,126.68219
2012,BDI,Burundi,Sub-Saharan Africa,MUS,Mauritius,0.019,0.12100293018848858,2,19.0
2012,BDI,Burundi,Sub-Saharan Africa,CHN,China,0.0087,0.05540660487578161,3,8.7
2012,BDI,Burundi,Sub-Saharan Africa,BEL,Belgium,0.0026388009,0.016805402162316886,4,2.6388009
2012,BEL,Belgium,Europe & Central Asia,FRA,France,179.64166,0.32925609832053565,1,179641.66
2012,BEL,Belgium,Europe & Central Asia,NLD,Netherlands,88.387164,0.16200035537556995,2,88387.164
2012,BEL,Belgium,Europe & Central Asia,USA,United States,49.144,0.09007354806153764,3,49144.0
2012,BEL,Belgium,Europe & Central Asia,DEU,Germany,39.306258,0.07204244911041426,4,39306.258
2012,BEL,Belgium,Europe & Central Asia,LUX,Luxembourg,29.364576,0.05382084379868701,5,29364.576
2012,BEL,Belgium,,OTH,Others,159.75492291107,0.2928067053332554,6,159754.92291107
2012,BEN,Benin,Sub-Saharan Africa,CHN,China,0.0476,0.646304034343837,1,47.6
2012,BEN,Benin,Sub-Saharan Africa,USA,United States,0.018,0.24440068525607278,2,18.0
2012,BEN,Benin,Sub-Saharan Africa,BFA,Burkina Faso,0.0038236946999999,0.05191742249388829,3,3.8236946999999
2012,BEN,Benin,Sub-Saharan Africa,ITA,Italy,0.0020226533,0.027463214030858718,4,2.0226533
2012,BEN,Benin,Sub-Saharan Africa,MUS,Mauritius,0.00202,0.02742718801207039,5,2.02
2012,BEN,Benin,,OTH,Others,0.0001832,0.002487455863272919,6,0.1832
2012,BES,"Bonaire, Sint Eustatius and Saba",,CUW,Curaçao,0.049634,0.5403527353503764,1,49.634
2012,BES,"Bonaire, Sint Eustatius and Saba",,NLD,Netherlands,0.0422208139999999,0.4596472646496235,2,42.2208139999999
2012,BFA,Burkina Faso,Sub-Saharan Africa,CAN,Canada,0.81491156,0.6795336491477696,1,814.91156
2012,BFA,Burkina Faso,Sub-Saharan Africa,FRA,France,0.14777286,0.1232239616294098,2,147.77286
2012,BFA,Burkina Faso,Sub-Saharan Africa,NOR,Norway,0.11974866,0.09985530688797144,3,119.74866
2012,BFA,Burkina Faso,Sub-Saharan Africa,MAR,Morocco,0.07941543,0.0662224707507392,4,79.41543
2012,BFA,Burkina Faso,Sub-Saharan Africa,BEN,Benin,0.026081984,0.021749091109388285,5,26.081984
2012,BFA,Burkina Faso,,OTH,Others,0.01129129733,0.009415520474721658,6,11.29129733
2012,BGD,Bangladesh,South Asia,USA,United States,0.368,0.2305374434408254,1,368.0
2012,BGD,Bangladesh,South Asia,KOR,"Korea, Rep.",0.2902559999999999,0.18183390267217445,2,290.2559999999999
2012,BGD,Bangladesh,South Asia,THA,Thailand,0.15625,0.0978844443957309,3,156.25
2012,BGD,Bangladesh,South Asia,PAK,Pakistan,0.1467,0.09190174715426383,4,146.7
2012,BGD,Bangladesh,South Asia,NOR,Norway,0.126570915,0.07929167162517942,5,126.570915
2012,BGD,Bangladesh,,OTH,Others,0.5084930639999998,0.318550790711826,6,508.49306399999983
2012,BGR,Bulgaria,Europe & Central Asia,AUT,Austria,5.7116846,0.27472266629963804,1,5711.6846
2012,BGR,Bulgaria,Europe & Central Asia,RUS,Russian Federation,2.85423,0.13728378416280476,2,2854.23
2012,BGR,Bulgaria,Europe & Central Asia,GRC,Greece,2.52652,0.12152147036609157,3,2526.52
2012,BGR,Bulgaria,Europe & Central Asia,DEU,Germany,1.7534833,0.08433967230751645,4,1753.4833
2012,BGR,Bulgaria,Europe & Central Asia,HUN,Hungary,1.1448798999999998,0.05506684642931141,5,1144.8799
2012,BGR,Bulgaria,,OTH,Others,6.7999315451,0.3270655604346377,6,6799.931545099999
2012,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",KWT,Kuwait,3.470273,0.47386822917886373,1,3470.273
2012,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",IND,India,1.9209052,0.26230096178152873,2,1920.9052
2012,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,0.715,0.09763375499935813,3,715.0
2012,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,0.19182579,0.026193947109675975,4,191.82578999999998
2012,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",DEU,Germany,0.17679967,0.02414211981083548,5,176.79967
2012,BHR,Bahrain,,OTH,Others,0.8484832503999999,0.11586098711973795,6,848.4832504
2012,BHS,"Bahamas, The",Latin America & Caribbean,USA,United States,28.454,0.3925083601412491,1,28454.0
2012,BHS,"Bahamas, The",Latin America & Caribbean,CAN,Canada,20.14168,0.27784416206121443,2,20141.68
2012,BHS,"Bahamas, The",Latin America & Caribbean,BRA,Brazil,14.31609,0.1974831310021275,3,14316.09
2012,BHS,"Bahamas, The",Latin America & Caribbean,RUS,Russian Federation,5.936972,0.08189748871598061,4,5936.972
2012,BHS,"Bahamas, The",Latin America & Caribbean,BRB,Barbados,1.158465,0.015980431483483243,5,1158.4650000000001
2012,BHS,"Bahamas, The",,OTH,Others,2.485516441,0.03428642659594517,6,2485.516441
2012,BIH,Bosnia and Herzegovina,Europe & Central Asia,AUT,Austria,1.4711315,0.31460809140774015,1,1471.1315
2012,BIH,Bosnia and Herzegovina,Europe & Central Asia,HRV,Croatia,0.7997559,0.1710313981388336,2,799.7559
2012,BIH,Bosnia and Herzegovina,Europe & Central Asia,SVN,Slovenia,0.7706618,0.16480949392957295,3,770.6618
2012,BIH,Bosnia and Herzegovina,Europe & Central Asia,RUS,Russian Federation,0.725174,0.15508172320320554,4,725.174
2012,BIH,Bosnia and Herzegovina,Europe & Central Asia,TUR,Türkiye,0.252,0.05389133400702148,5,252.0
2012,BIH,Bosnia and Herzegovina,,OTH,Others,0.6573532906499999,0.14057795931362627,6,657.35329065
2012,BLR,Belarus,Europe & Central Asia,RUS,Russian Federation,3.867613,0.8061246929068842,1,3867.613
2012,BLR,Belarus,Europe & Central Asia,LTU,Lithuania,0.1670888699999999,0.03482625175189664,2,167.0888699999999
2012,BLR,Belarus,Europe & Central Asia,DEU,Germany,0.16360565,0.03410024590466553,3,163.60565
2012,BLR,Belarus,Europe & Central Asia,EST,Estonia,0.11162128,0.023265168997485874,4,111.62128
2012,BLR,Belarus,Europe & Central Asia,POL,Poland,0.093270096,0.019440240658875542,5,93.270096
2012,BLR,Belarus,,OTH,Others,0.39458615391999957,0.08224339978019213,6,394.58615391999956
2012,BLZ,Belize,Latin America & Caribbean,BRA,Brazil,0.17275,0.4424981064692751,1,172.75
2012,BLZ,Belize,Latin America & Caribbean,RUS,Russian Federation,0.11284,0.2890389946974993,2,112.83999999999999
2012,BLZ,Belize,Latin America & Caribbean,BRB,Barbados,0.031239483,0.08001975151710049,3,31.239483
2012,BLZ,Belize,Latin America & Caribbean,USA,United States,0.03,0.07684482312056876,4,30.0
2012,BLZ,Belize,Latin America & Caribbean,BEL,Belgium,0.023749208,0.06083345626711989,5,23.749208
2012,BLZ,Belize,,OTH,Others,0.0198184597999999,0.05076486792843649,6,19.8184597999999
2012,BMU,Bermuda,North America,USA,United States,279.555,0.627630237684927,1,279555.0
2012,BMU,Bermuda,North America,IRL,Ireland,45.181535,0.10143727549505407,2,45181.534999999996
2012,BMU,Bermuda,North America,HKG,"Hong Kong SAR, China",33.86878,0.07603895634668849,3,33868.78
2012,BMU,Bermuda,North America,GBR,United Kingdom,24.28698,0.05452681236268021,4,24286.98
2012,BMU,Bermuda,North America,CAN,Canada,13.759043,0.030890491775883565,5,13759.043
2012,BMU,Bermuda,,OTH,Others,48.76219247483,0.10947622633476672,6,48762.19247483
2012,BOL,Bolivia,Latin America & Caribbean,ESP,Spain,1.7067496000000002,0.5158716263485285,1,1706.7496
2012,BOL,Bolivia,Latin America & Caribbean,USA,United States,0.515,0.15566072935918202,2,515.0
2012,BOL,Bolivia,Latin America & Caribbean,FRA,France,0.41561115,0.12562006745399687,3,415.61115
2012,BOL,Bolivia,Latin America & Caribbean,CHN,China,0.15619,0.04720902780312745,4,156.19
2012,BOL,Bolivia,Latin America & Caribbean,BRA,Brazil,0.12825,0.038764055418087556,5,128.25
2012,BOL,Bolivia,,OTH,Others,0.3866766168999999,0.11687449361707763,6,386.6766168999999
2012,BRA,Brazil,Latin America & Caribbean,USA,United States,76.821,0.202962464211887,1,76821.0
2012,BRA,Brazil,Latin America & Caribbean,ESP,Spain,67.31581,0.1778495812085131,2,67315.81
2012,BRA,Brazil,Latin America & Caribbean,JPN,Japan,35.308215,0.093284939317675,3,35308.215
2012,BRA,Brazil,Latin America & Caribbean,FRA,France,31.106186,0.0821831030941188,4,31106.186
2012,BRA,Brazil,Latin America & Caribbean,CHE,Switzerland,24.069277,0.06359146290361353,5,24069.277
2012,BRA,Brazil,,OTH,Others,143.87806984073,0.38012844926419265,6,143878.06984073
2012,BRB,Barbados,Latin America & Caribbean,CAN,Canada,64.738746,0.8319834390885747,1,64738.74600000001
2012,BRB,Barbados,Latin America & Caribbean,USA,United States,11.242,0.1444754246897794,2,11242.0
2012,BRB,Barbados,Latin America & Caribbean,IRL,Ireland,0.8589294,0.011038444213088186,3,858.9294
2012,BRB,Barbados,Latin America & Caribbean,FRA,France,0.43540216,0.005595526772535783,4,435.40216
2012,BRB,Barbados,Latin America & Caribbean,KOR,"Korea, Rep.",0.289629,0.003722137767076687,5,289.629
2012,BRB,Barbados,,OTH,Others,0.24783508256,0.0031850274689452533,6,247.83508256
2012,BRN,Brunei Darussalam,East Asia & Pacific,GBR,United Kingdom,0.34132117,0.36021528325794017,1,341.32117
2012,BRN,Brunei Darussalam,East Asia & Pacific,MYS,Malaysia,0.20325052,0.21450161920552313,2,203.25052
2012,BRN,Brunei Darussalam,East Asia & Pacific,SGP,Singapore,0.16967715,0.17906976777810177,3,169.67715
2012,BRN,Brunei Darussalam,East Asia & Pacific,USA,United States,0.116,0.12242127512313714,4,116.0
2012,BRN,Brunei Darussalam,East Asia & Pacific,CHN,China,0.0663499999999999,0.07002285865879428,5,66.3499999999999
2012,BRN,Brunei Darussalam,,OTH,Others,0.0509488789999999,0.053769195976503543,6,50.9488789999999
2012,BTN,Bhutan,South Asia,IND,India,0.023458622,0.989316683699011,1,23.458622
2012,BTN,Bhutan,South Asia,ITA,Italy,0.0002533222,0.010683316300988935,2,0.2533222
2012,BVT,Bouvet Island,,THA,Thailand,0.001733177,0.9146606393537382,1,1.733177
2012,BVT,Bouvet Island,,ITA,Italy,0.0001617083,0.08533936064626181,2,0.1617083
2012,BWA,Botswana,Sub-Saharan Africa,ZAF,South Africa,1.112673,0.5907560842857495,1,1112.673
2012,BWA,Botswana,Sub-Saharan Africa,MUS,Mauritius,0.40464,0.21483719111130198,2,404.64
2012,BWA,Botswana,Sub-Saharan Africa,CHN,China,0.22015,0.11688515130277069,3,220.15
2012,BWA,Botswana,Sub-Saharan Africa,USA,United States,0.063,0.033448850929250755,4,63.0
2012,BWA,Botswana,Sub-Saharan Africa,BEL,Belgium,0.0501372199999999,0.02661956186963565,5,50.1372199999999
2012,BWA,Botswana,,OTH,Others,0.0328725526,0.017453160501291337,6,32.8725526
2012,CAF,Central African Republic,Sub-Saharan Africa,CHN,China,0.05102,0.6477297775268992,1,51.02
2012,CAF,Central African Republic,Sub-Saharan Africa,MAR,Morocco,0.019747437,0.25070566395014615,2,19.747436999999998
2012,CAF,Central African Republic,Sub-Saharan Africa,ITA,Italy,0.0078149157,0.09921508443262389,3,7.814915699999999
2012,CAF,Central African Republic,Sub-Saharan Africa,KOR,"Korea, Rep.",0.000185062,0.0023494740903309093,4,0.185062
2012,CAN,Canada,North America,USA,United States,366.709,0.6008445562018474,1,366709.0
2012,CAN,Canada,North America,GBR,United Kingdom,48.799617,0.07995708918838951,2,48799.617
2012,CAN,Canada,North America,CHE,Switzerland,41.153504,0.06742910276821935,3,41153.504
2012,CAN,Canada,North America,NLD,Netherlands,30.917512,0.050657657097331374,4,30917.512
2012,CAN,Canada,North America,JPN,Japan,14.474131,0.023715542343117842,5,14474.131
2012,CAN,Canada,,OTH,Others,108.2688164659,0.17739605240109446,6,108268.8164659
2012,CHE,Switzerland,Europe & Central Asia,USA,United States,122.417,0.25848924501996,1,122417.0
2012,CHE,Switzerland,Europe & Central Asia,NLD,Netherlands,111.98464,0.2364608269066552,2,111984.64
2012,CHE,Switzerland,Europe & Central Asia,FRA,France,51.54106,0.10883136890242744,3,51541.060000000005
2012,CHE,Switzerland,Europe & Central Asia,GBR,United Kingdom,33.792848,0.07135518568984917,4,33792.848
2012,CHE,Switzerland,Europe & Central Asia,DEU,Germany,33.091883,0.06987506517035093,5,33091.883
2012,CHE,Switzerland,,OTH,Others,120.7590038652,0.2549883083107573,6,120759.00386520001
2012,CHI,Channel Islands,Europe & Central Asia,NZL,New Zealand,0.00082025033,1.0,1,0.82025033
2012,CHL,Chile,Latin America & Caribbean,USA,United States,27.537,0.31879576470865895,1,27537.0
2012,CHL,Chile,Latin America & Caribbean,ESP,Spain,18.223559,0.2109740867602994,2,18223.559
2012,CHL,Chile,Latin America & Caribbean,CAN,Canada,17.161375,0.19867718584366714,3,17161.375
2012,CHL,Chile,Latin America & Caribbean,MEX,Mexico,4.5791580000000005,0.05301289814910024,4,4579.158
2012,CHL,Chile,Latin America & Caribbean,CHE,Switzerland,3.808859,0.04409514898400182,5,3808.859
2012,CHL,Chile,,OTH,Others,15.068235439099999,0.1744449155542724,6,15068.235439099999
2012,CHN,China,East Asia & Pacific,HKG,"Hong Kong SAR, China",473.65975,0.43471390496984075,1,473659.75
2012,CHN,China,East Asia & Pacific,TWN,"Taiwan, China",124.489625,0.1142536831807666,2,124489.625
2012,CHN,China,East Asia & Pacific,JPN,Japan,92.96689,0.08532284996730595,3,92966.89
2012,CHN,China,East Asia & Pacific,SGP,Singapore,75.23253,0.06904666672027905,4,75232.53
2012,CHN,China,East Asia & Pacific,USA,United States,54.514,0.05003168163544802,5,54514.0
2012,CHN,China,,OTH,Others,268.72680538985,0.24663121352635972,6,268726.80538985005
2012,CIV,Côte d'Ivoire,Sub-Saharan Africa,FRA,France,2.0991663,0.5259379402860954,1,2099.1663
2012,CIV,Côte d'Ivoire,Sub-Saharan Africa,MUS,Mauritius,0.55379,0.13874992750742846,2,553.79
2012,CIV,Côte d'Ivoire,Sub-Saharan Africa,CAN,Canada,0.43609326,0.109261467725091,3,436.09326
2012,CIV,Côte d'Ivoire,Sub-Saharan Africa,CHE,Switzerland,0.38020947,0.09526000180598745,4,380.20947
2012,CIV,Côte d'Ivoire,Sub-Saharan Africa,MAR,Morocco,0.2059263599999999,0.05159404742207082,5,205.9263599999999
2012,CIV,Côte d'Ivoire,,OTH,Others,0.3160959745999996,0.07919661525332687,6,316.09597459999964
2012,CMR,Cameroon,Sub-Saharan Africa,FRA,France,1.5225881,0.7854335204619474,1,1522.5881000000002
2012,CMR,Cameroon,Sub-Saharan Africa,BEL,Belgium,0.10951024,0.05649132114577327,2,109.51024
2012,CMR,Cameroon,Sub-Saharan Africa,MUS,Mauritius,0.08839,0.045596355884846014,3,88.39
2012,CMR,Cameroon,Sub-Saharan Africa,CHN,China,0.0795,0.041010411730345725,4,79.5
2012,CMR,Cameroon,Sub-Saharan Africa,USA,United States,0.06,0.03095125413610998,5,60.0
2012,CMR,Cameroon,,OTH,Others,0.0785437703999997,0.040517136640977724,6,78.5437703999997
2012,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,NLD,Netherlands,2.3973506,0.5515808690846224,1,2397.3506
2012,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,CHN,China,0.97049,0.2232897089136379,2,970.49
2012,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,ZAF,South Africa,0.4351176,0.10011157482014316,3,435.1176
2012,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,BEL,Belgium,0.3140173,0.07224889644493658,4,314.0173
2012,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,MUS,Mauritius,0.0914899999999999,0.021049959781665663,5,91.48999999999991
2012,COD,"Congo, Dem. Rep.",,OTH,Others,0.1378610939199999,0.03171899095499436,6,137.8610939199999
2012,COG,"Congo, Rep.",Sub-Saharan Africa,FRA,France,3.426483,0.4753650970354363,1,3426.483
2012,COG,"Congo, Rep.",Sub-Saharan Africa,BEL,Belgium,3.1322566000000003,0.4345462862646293,2,3132.2566
2012,COG,"Congo, Rep.",Sub-Saharan Africa,CHN,China,0.5049,0.07004611944468768,3,504.90000000000003
2012,COG,"Congo, Rep.",Sub-Saharan Africa,MAR,Morocco,0.04502994,0.006247123303282074,4,45.029939999999996
2012,COG,"Congo, Rep.",Sub-Saharan Africa,ITA,Italy,0.03974432,0.005513835187102177,5,39.74432
2012,COG,"Congo, Rep.",,OTH,Others,0.0596942265399999,0.008281538764862505,6,59.6942265399999
2012,COK,Cook Islands,,ITA,Italy,0.0009511119,0.8879668874933505,1,0.9511119
2012,COK,Cook Islands,,CHN,China,0.0001199999999999,0.11203311250664959,2,0.11999999999989999
2012,COL,Colombia,Latin America & Caribbean,ESP,Spain,7.573302,0.22664816453487038,1,7573.302
2012,COL,Colombia,Latin America & Caribbean,USA,United States,7.251,0.2170025493559276,2,7251.0
2012,COL,Colombia,Latin America & Caribbean,CHL,Chile,5.441112,0.16283756382997241,3,5441.112
2012,COL,Colombia,Latin America & Caribbean,CAN,Canada,2.9752812,0.08904200875062246,4,2975.2812
2012,COL,Colombia,Latin America & Caribbean,MEX,Mexico,2.363444,0.07073139887739222,5,2363.444
2012,COL,Colombia,,OTH,Others,7.8102147857999995,0.23373831465121497,6,7810.2147858
2012,COM,Comoros,Sub-Saharan Africa,MUS,Mauritius,0.0100399999999999,0.6886145404663903,1,10.0399999999999
2012,COM,Comoros,Sub-Saharan Africa,CHN,China,0.00454,0.31138545953360985,2,4.54
2012,CPV,Cabo Verde,Sub-Saharan Africa,PRT,Portugal,0.3541403,0.8940727493004337,1,354.1403
2012,CPV,Cabo Verde,Sub-Saharan Africa,ITA,Italy,0.030357557,0.07664155830057924,2,30.357557
2012,CPV,Cabo Verde,Sub-Saharan Africa,CHN,China,0.0116,0.02928569239898715,3,11.6
2012,CRI,Costa Rica,Latin America & Caribbean,MEX,Mexico,1.094147,0.23676391960896165,1,1094.147
2012,CRI,Costa Rica,Latin America & Caribbean,USA,United States,1.034,0.22374863055482158,2,1034.0
2012,CRI,Costa Rica,Latin America & Caribbean,ESP,Spain,0.9721127,0.21035675567693432,3,972.1127
2012,CRI,Costa Rica,Latin America & Caribbean,CHE,Switzerland,0.6427012999999999,0.13907498620000341,4,642.7013
2012,CRI,Costa Rica,Latin America & Caribbean,BEL,Belgium,0.2229786799999999,0.04825065212081408,5,222.9786799999999
2012,CRI,Costa Rica,,OTH,Others,0.6553176543399997,0.14180505583846503,6,655.3176543399996
2012,CUB,Cuba,Latin America & Caribbean,CAN,Canada,1.2901929,0.6263869253538698,1,1290.1929
2012,CUB,Cuba,Latin America & Caribbean,ESP,Spain,0.5994659400000001,0.29103991117217226,2,599.46594
2012,CUB,Cuba,Latin America & Caribbean,CHN,China,0.13569,0.06587731330816235,3,135.69
2012,CUB,Cuba,Latin America & Caribbean,BRA,Brazil,0.0190662,0.009256614569946826,4,19.0662
2012,CUB,Cuba,Latin America & Caribbean,ITA,Italy,0.014201169,0.006894648533828304,5,14.201169
2012,CUB,Cuba,,OTH,Others,0.00112170662,0.0005445870620206339,6,1.12170662
2012,CUW,Curaçao,Latin America & Caribbean,HUN,Hungary,9.381012,0.31423855924279537,1,9381.012
2012,CUW,Curaçao,Latin America & Caribbean,MEX,Mexico,8.724153,0.292235557244113,2,8724.153
2012,CUW,Curaçao,Latin America & Caribbean,USA,United States,5.101,0.17086971967390077,3,5101.0
2012,CUW,Curaçao,Latin America & Caribbean,NLD,Netherlands,4.368667,0.14633854256785359,4,4368.667
2012,CUW,Curaçao,Latin America & Caribbean,BRA,Brazil,1.4557112,0.04876239260344201,5,1455.7112000000002
2012,CUW,Curaçao,,OTH,Others,0.8226104759999999,0.027555228667895327,6,822.610476
2012,CYM,Cayman Islands,Latin America & Caribbean,USA,United States,218.648,0.49357575414248206,1,218648.0
2012,CYM,Cayman Islands,Latin America & Caribbean,JPN,Japan,59.62668,0.134601201694104,2,59626.68
2012,CYM,Cayman Islands,Latin America & Caribbean,BRA,Brazil,34.22446,0.07725825827183057,3,34224.46
2012,CYM,Cayman Islands,Latin America & Caribbean,CHN,China,30.072,0.0678844996458816,4,30072.0
2012,CYM,Cayman Islands,Latin America & Caribbean,CAN,Canada,28.873594,0.06517921926271379,5,28873.594
2012,CYM,Cayman Islands,,OTH,Others,71.542990103,0.16150106698298797,6,71542.99010299999
2012,CYP,Cyprus,Europe & Central Asia,RUS,Russian Federation,151.32248,0.702658276553681,1,151322.48
2012,CYP,Cyprus,Europe & Central Asia,GRC,Greece,11.662444,0.054153968408684666,2,11662.444000000001
2012,CYP,Cyprus,Europe & Central Asia,UKR,Ukraine,5.9176,0.027478076075240523,3,5917.6
2012,CYP,Cyprus,Europe & Central Asia,POL,Poland,5.6003354,0.026004873963779665,4,5600.3354
2012,CYP,Cyprus,Europe & Central Asia,NLD,Netherlands,5.2972607,0.02459756193473399,5,5297.2607
2012,CYP,Cyprus,,OTH,Others,35.557024403,0.16510724306388022,6,35557.024403
2012,CZE,Czechia,Europe & Central Asia,DEU,Germany,17.387059,0.19948162902865246,1,17387.059
2012,CZE,Czechia,Europe & Central Asia,AUT,Austria,15.506914,0.17791073613583627,2,15506.914
2012,CZE,Czechia,Europe & Central Asia,FRA,France,10.658117,0.12228051572942694,3,10658.117
2012,CZE,Czechia,Europe & Central Asia,NLD,Netherlands,6.9114155,0.07929463072701821,4,6911.4155
2012,CZE,Czechia,Europe & Central Asia,USA,United States,6.016,0.06902153378765052,5,6016.0
2012,CZE,Czechia,,OTH,Others,30.681698690399998,0.3520109545914156,6,30681.698690399997
2012,DEU,Germany,Europe & Central Asia,USA,United States,121.072,0.2049017656766206,1,121072.0
