year,ecode_source,economy_source,ecode_dest,economy_dest,value,share,rank
2010,LIE,Liechtenstein,AUT,Austria,51.65255051,0.019459818902947033,5
2010,LIE,Liechtenstein,OTH,Others,248.9369719,0.09378565711840615,6
2010,LKA,Sri Lanka,BGD,Bangladesh,8.85,0.4295913612608156,1
2010,LKA,Sri Lanka,IND,India,4.78,0.2320278764775931,2
2010,LKA,Sri Lanka,DEU,Germany,1.59328252,0.07734015894235736,3
2010,LKA,Sri Lanka,ZMB,Zambia,1.5,0.0728120951289518,4
2010,LKA,Sri Lanka,CHN,China,1.43,0.06941419735626739,5
2010,LKA,Sri Lanka,OTH,Others,2.4476904,0.11881431083401472,6
2010,LSO,Lesotho,ITA,Italy,0.119198193,1.0,1
2010,LTU,Lithuania,POL,Poland,23.97771366,0.20521519660759155,1
2010,LTU,Lithuania,MNE,Montenegro,22.41103947,0.1918066891710702,2
2010,LTU,Lithuania,BGR,Bulgaria,15.89309246,0.1360223138923551,3
2010,LTU,Lithuania,FRA,France,10.59539498,0.09068154265196061,4
2010,LTU,Lithuania,LUX,Luxembourg,9.270970604,0.0793463497905105,5
2010,LTU,Lithuania,OTH,Others,34.693592242,0.29692790788651213,6
2010,LUX,Luxembourg,USA,United States,29461.0,0.26326150707890933,1
2010,LUX,Luxembourg,FRA,France,15535.49788,0.13882416024948238,2
2010,LUX,Luxembourg,BEL,Belgium,13061.47316,0.1167164423737254,3
2010,LUX,Luxembourg,ESP,Spain,12816.45465,0.1145269735096397,4
2010,LUX,Luxembourg,CHE,Switzerland,10964.2251,0.09797557529542124,5
2010,LUX,Luxembourg,OTH,Others,30069.088122888,0.2686953414928219,6
2010,LVA,Latvia,POL,Poland,30.24574669,0.2167413190955032,1
2010,LVA,Latvia,FRA,France,23.8396387,0.17083508605547362,2
2010,LVA,Latvia,RUS,Russian Federation,23.13061,0.1657541793980963,3
2010,LVA,Latvia,EST,Estonia,11.25760716,0.08067212394277251,4
2010,LVA,Latvia,MNE,Montenegro,9.50154216,0.06808814483263587,5
2010,LVA,Latvia,OTH,Others,41.572528139,0.2979091466755184,6
2010,MAC,"Macao SAR, China",CHN,China,655.24,0.7863750443572545,1
2010,MAC,"Macao SAR, China",PHL,Philippines,102.3299,0.12280947385930865,2
2010,MAC,"Macao SAR, China",PRT,Portugal,52.08961055,0.06251445242477316,3
2010,MAC,"Macao SAR, China",NLD,Netherlands,14.56866809,0.01748433706046619,4
2010,MAC,"Macao SAR, China",JPN,Japan,6.302069153,0.007563320172353427,5
2010,MAC,"Macao SAR, China",OTH,Others,2.71084334,0.0032533721258440687,6
2010,MAR,Morocco,BEL,Belgium,162.9041978,0.5986344764255386,1
2010,MAR,Morocco,FRA,France,87.41200856,0.3212184994880488,2
2010,MAR,Morocco,ITA,Italy,8.396850519,0.030856443737787318,3
2010,MAR,Morocco,DEU,Germany,7.020773596,0.025799685842986336,4
2010,MAR,Morocco,SAU,Saudi Arabia,3.0,0.011024291906102225,5
2010,MAR,Morocco,OTH,Others,3.392490703,0.01246660259953665,6
2010,MCO,Monaco,HRV,Croatia,11.37431428,0.5040459061517325,1
2010,MCO,Monaco,USA,United States,6.0,0.2658863965301296,2
2010,MCO,Monaco,BGR,Bulgaria,1.986636558,0.08803660593693996,3
2010,MCO,Monaco,THA,Thailand,1.44,0.06381273516723109,4
2010,MCO,Monaco,LVA,Latvia,0.794654623,0.0352146423659131,5
2010,MCO,Monaco,OTH,Others,0.970423032,0.043003713848053765,6
2010,MDA,Moldova,ITA,Italy,736.9494533,0.9880381255918368,1
2010,MDA,Moldova,RUS,Russian Federation,3.641061,0.004881619858046157,2
2010,MDA,Moldova,HRV,Croatia,1.456849215,0.001953217498449753,3
2010,MDA,Moldova,EST,Estonia,1.380050196,0.0018502520122277795,4
2010,MDA,Moldova,DEU,Germany,1.184035389,0.001587452302384334,5
2010,MDA,Moldova,OTH,Others,1.260025099,0.0016893327370552085,6
2010,MDG,Madagascar,THA,Thailand,0.428,0.5648064846034253,1
2010,MDG,Madagascar,DEU,Germany,0.210583475,0.27789465474374603,2
2010,MDG,Madagascar,ITA,Italy,0.119198193,0.15729886065282855,3
2010,MDV,Maldives,IND,India,2.01,0.7950279505722027,1
2010,MDV,Maldives,DEU,Germany,0.235747538,0.09324670745700621,2
2010,MDV,Maldives,THA,Thailand,0.203,0.08029386764485431,3
2010,MDV,Maldives,PRT,Portugal,0.079465462,0.031431474325936945,4
2010,MEX,Mexico,BRA,Brazil,1839.961,0.3432029729745261,1
2010,MEX,Mexico,ESP,Spain,1590.633671,0.2966966173742728,2
2010,MEX,Mexico,CHL,Chile,477.147,0.08900094564280232,3
2010,MEX,Mexico,DOM,Dominican Republic,432.7,0.08071036636432917,4
2010,MEX,Mexico,ECU,Ecuador,278.5402,0.051955353799846365,5
2010,MEX,Mexico,OTH,Others,742.16341295,0.13843374384422327,6
2010,MHL,Marshall Islands,CHN,China,30.31,0.3528748333474992,1
2010,MHL,Marshall Islands,DNK,Denmark,23.11489168,0.26910800229051457,2
2010,MHL,Marshall Islands,GEO,Georgia,10.33881,0.12036640896606593,3
2010,MHL,Marshall Islands,UKR,Ukraine,5.5,0.06403205487994872,4
2010,MHL,Marshall Islands,NLD,Netherlands,5.297697488,0.061676810234360446,5
2010,MHL,Marshall Islands,OTH,Others,11.333079938,0.13194189028161124,6
2010,MKD,North Macedonia,SRB,Serbia,12.17675768,0.6769990525010952,1
2010,MKD,North Macedonia,XKX,Kosovo,2.379990597,0.13232187265884032,2
2010,MKD,North Macedonia,MNE,Montenegro,1.682212451,0.09352705090806612,3
2010,MKD,North Macedonia,HRV,Croatia,0.77528508,0.04310402476353096,4
2010,MKD,North Macedonia,ITA,Italy,0.648967942,0.03608108934936001,5
2010,MKD,North Macedonia,OTH,Others,0.323159547,0.017966909819107375,6
2010,MLI,Mali,NLD,Netherlands,566.8536312,0.9999065507894316,1
2010,MLI,Mali,ITA,Italy,0.052976975,9.344921056846526e-05,2
2010,MLT,Malta,NLD,Netherlands,566.8536312,0.9999065507894316,1
2010,MLT,Malta,ITA,Italy,0.052976975,9.344921056846526e-05,2
2010,MMR,Myanmar,SGP,Singapore,68.49968097,0.933115088703266,1
2010,MMR,Myanmar,CHN,China,3.52,0.04795007897444075,2
2010,MMR,Myanmar,THA,Thailand,1.39,0.018934832322293364,3
2010,MNE,Montenegro,FRA,France,239.7208113,0.9375797328365625,1
2010,MNE,Montenegro,NLD,Netherlands,7.946546232,0.03107999114790228,2
2010,MNE,Montenegro,MKD,North Macedonia,2.8475124,0.011136996828780542,3
2010,MNE,Montenegro,SRB,Serbia,2.38396387,0.009323997345935135,4
2010,MNE,Montenegro,AUT,Austria,1.324424372,0.0051799985246503795,5
2010,MNE,Montenegro,OTH,Others,1.457195343,0.005699283316169149,6
2010,MNG,Mongolia,CHN,China,3.25,0.6324399410055509,1
2010,MNG,Mongolia,KAZ,Kazakhstan,1.644,0.3199173116963463,2
2010,MNG,Mongolia,HUN,Hungary,0.136178878,0.026499988174929878,3
2010,MNG,Mongolia,RUS,Russian Federation,0.108649,0.02114275912317295,4
2010,MOZ,Mozambique,USA,United States,1.0,0.8830470912491952,1
2010,MOZ,Mozambique,ITA,Italy,0.132442437,0.11695290875080479,2
2010,MRT,Mauritania,MAR,Morocco,8.981651769,0.5305734117990247,1
2010,MRT,Mauritania,BEL,Belgium,7.946546232,0.46942658820097527,2
2010,MTQ,Martinique,USA,United States,1.0,1.0,1
2010,MUS,Mauritius,IND,India,5616.17,0.4850919968393431,1
2010,MUS,Mauritius,THA,Thailand,3180.21,0.2746879847419945,2
2010,MUS,Mauritius,CHN,China,928.84,0.0802277798471655,3
2010,MUS,Mauritius,KEN,Kenya,362.8639257,0.03134206875838445,4
2010,MUS,Mauritius,MYS,Malaysia,341.9743006,0.02953774482357047,5
2010,MUS,Mauritius,OTH,Others,1147.477656775,0.09911242498954183,6
2010,MWI,Malawi,USA,United States,1.0,0.6278655051762595,1
2010,MWI,Malawi,ZMB,Zambia,0.3,0.18835965155287784,2
2010,MWI,Malawi,EST,Estonia,0.292697786,0.1837748432708627,3
2010,MYS,Malaysia,SGP,Singapore,2808.70694,0.5198962754666346,1
2010,MYS,Malaysia,AUS,Australia,536.618478,0.09932896312022295,2
2010,MYS,Malaysia,THA,Thailand,348.39,0.06448756216973667,3
2010,MYS,Malaysia,IDN,Indonesia,341.0,0.06311966101174031,4
2010,MYS,Malaysia,CHN,China,294.33,0.05448096723045608,5
2010,MYS,Malaysia,OTH,Others,1073.391707519,0.19868657100120932,6
2010,NAM,Namibia,CHN,China,8.75,0.6378780783323736,1
2010,NAM,Namibia,BGR,Bulgaria,2.781291181,0.20275710557932092,2
2010,NAM,Namibia,ZMB,Zambia,1.7,0.12393059807600403,3
2010,NAM,Namibia,DEU,Germany,0.340377064,0.02481360771345547,4
2010,NAM,Namibia,ITA,Italy,0.145686681,0.01062061029884589,5
2010,NCL,New Caledonia,THA,Thailand,0.461,0.8228230421736933,1
2010,NCL,New Caledonia,HRV,Croatia,0.099266274,0.17717695782630669,2
2010,NER,Niger,CHN,China,3.1,1.0,1
2010,NGA,Nigeria,BEL,Belgium,501.956837,0.9641272186264319,1
2010,NGA,Nigeria,BGR,Bulgaria,5.430139925,0.010429872285298887,2
2010,NGA,Nigeria,CHN,China,5.0,0.009603686488151488,3
2010,NGA,Nigeria,KOR,"Korea, Rep.",4.2792235,0.008219264181346064,4
2010,NGA,Nigeria,MOZ,Mozambique,3.8872049,0.007466299434961252,5
2010,NGA,Nigeria,OTH,Others,0.08,0.00015365898381042382,6
2010,NIC,Nicaragua,CRI,Costa Rica,14.59,0.6871845999604423,1
2010,NIC,Nicaragua,HND,Honduras,3.7,0.1742688841572061,2
2010,NIC,Nicaragua,NLD,Netherlands,2.648848744,0.12475997700489103,3
2010,NIC,Nicaragua,GTM,Guatemala,0.2,0.009419939684173302,4
2010,NIC,Nicaragua,ITA,Italy,0.092709706,0.004366599193287198,5
2010,NIU,Niue,LUX,Luxembourg,6.62212186,1.0,1
2010,NLD,Netherlands,LUX,Luxembourg,53453.76766,0.27490573480250735,1
2010,NLD,Netherlands,BEL,Belgium,38388.44042,0.19742672749856402,2
2010,NLD,Netherlands,USA,United States,20772.0,0.10682767882030494,3
2010,NLD,Netherlands,ESP,Spain,15328.88768,0.07883446417059356,4
2010,NLD,Netherlands,DEU,Germany,10096.76377,0.05192633531417539,5
2010,NLD,Netherlands,OTH,Others,56404.129419161996,0.29007905939385475,6
2010,NOR,Norway,BRA,Brazil,1321.919,0.2029907234083403,1
2010,NOR,Norway,NLD,Netherlands,1259.527578,0.1934100457070174,2
2010,NOR,Norway,USA,United States,885.0,0.13589848562308368,3
2010,NOR,Norway,ESP,Spain,541.6895682,0.08318055592791199,4
2010,NOR,Norway,AZE,Azerbaijan,367.39,0.056415530658830176,5
2010,NOR,Norway,OTH,Others,2136.6877018229998,0.32810465867481653,6
2010,NPL,Nepal,THA,Thailand,0.573,0.46488210180996564,1
2010,NPL,Nepal,ITA,Italy,0.251640631,0.20415920670168589,2
2010,NPL,Nepal,CHN,China,0.25,0.20282814215094488,3
2010,NPL,Nepal,RUS,Russian Federation,0.095682,0.07762800918914683,4
2010,NPL,Nepal,DEU,Germany,0.062247945,0.050502540148256794,5
2010,NRU,Nauru,ROU,Romania,90.0608573,1.0,1
2010,NZL,New Zealand,AUS,Australia,917.2965436,0.5577502660224298,1
2010,NZL,New Zealand,SGP,Singapore,333.1842084,0.20258833652665328,2
2010,NZL,New Zealand,CHN,China,142.29,0.08651758900220884,3
2010,NZL,New Zealand,USA,United States,77.0,0.0468188513118988,4
2010,NZL,New Zealand,ARG,Argentina,49.0,0.029793814471208328,5
2010,NZL,New Zealand,OTH,Others,125.865924091,0.0765311426656009,6
2010,OMN,Oman,DZA,Algeria,167.58,0.6416660866928162,1
2010,OMN,Oman,SAU,Saudi Arabia,25.0,0.09572533815085574,2
2010,OMN,Oman,KAZ,Kazakhstan,15.759,0.060341424156773425,3
2010,OMN,Oman,DEU,Germany,13.60581157,0.052096836534203016,4
2010,OMN,Oman,EGY,"Egypt, Arab Rep.",12.6,0.04824557042803129,5
2010,OMN,Oman,OTH,Others,26.619060848,0.10192474403732019,6
2010,PAK,Pakistan,SAU,Saudi Arabia,32.0,0.25330492709177405,1
2010,PAK,Pakistan,SGP,Singapore,30.43615375,0.24092586583118045,2
2010,PAK,Pakistan,BGD,Bangladesh,18.88,0.14944990698414667,3
2010,PAK,Pakistan,USA,United States,14.0,0.11082090560265113,4
2010,PAK,Pakistan,KOR,"Korea, Rep.",10.6830107,0.08456435145262944,5
2010,PAK,Pakistan,OTH,Others,20.330790389,0.1609340430376183,6
2010,PAN,Panama,COL,Colombia,1367.743,0.40640438398701473,1
2010,PAN,Panama,NLD,Netherlands,543.0139925,0.1613484895322381,2
2010,PAN,Panama,BRA,Brazil,470.3255,0.13975019071630027,3
2010,PAN,Panama,SLV,El Salvador,205.55,0.0610761094215294,4
2010,PAN,Panama,ECU,Ecuador,138.7212,0.041218930626542756,5
2010,PAN,Panama,OTH,Others,640.119353292,0.19020189571637472,6
2010,PCN,Pitcairn,NLD,Netherlands,0.132442437,1.0,1
2010,PER,Peru,CHL,Chile,425.854,0.523711505879722,1
2010,PER,Peru,BRA,Brazil,89.67189,0.1102777020926909,2
2010,PER,Peru,BOL,Bolivia,81.819,0.10062028699876713,3
2010,PER,Peru,USA,United States,69.0,0.08485559347969215,4
2010,PER,Peru,COL,Colombia,37.77118,0.0464506651496852,5
2010,PER,Peru,OTH,Others,109.03009008800001,0.13408424639944264,6
2010,PHL,Philippines,CHN,China,138.06,0.5759196981952442,1
2010,PHL,Philippines,NLD,Netherlands,55.62582363,0.23204409355969496,2
2010,PHL,Philippines,THA,Thailand,9.18,0.03829453012771507,3
2010,PHL,Philippines,DEU,Germany,8.795502255,0.036690591077612564,4
2010,PHL,Philippines,MYS,Malaysia,5.965989774,0.024887230407634315,5
2010,PHL,Philippines,OTH,Others,22.093604519,0.09216385663209883,6
2010,PNG,Papua New Guinea,DEU,Germany,1.335019767,0.5019920318770043,1
2010,PNG,Papua New Guinea,BEL,Belgium,1.324424372,0.49800796812299586,2
2010,POL,Poland,LUX,Luxembourg,1472.759902,0.26281898545682897,1
2010,POL,Poland,NLD,Netherlands,1231.714666,0.21980364786603007,2
2010,POL,Poland,BEL,Belgium,997.2915522,0.1779700503781574,3
2010,POL,Poland,USA,United States,476.0,0.08494380985492812,4
2010,POL,Poland,DEU,Germany,455.3410724,0.08125715435521987,5
2010,POL,Poland,OTH,Others,970.597195194,0.1732063520888355,6
2010,PRI,Puerto Rico,COL,Colombia,2.618892,0.9326897188353398,1
2010,PRI,Puerto Rico,THA,Thailand,0.189,0.06731028116466017,2
2010,PRT,Portugal,LUX,Luxembourg,887.3643293,0.35507059951248937,1
2010,PRT,Portugal,FRA,France,356.2701561,0.1425581959268364,2
2010,PRT,Portugal,ITA,Italy,308.1273302,0.12329429102317285,3
2010,PRT,Portugal,POL,Poland,281.995158,0.1128377448862133,4
2010,PRT,Portugal,GBR,United Kingdom,145.2457512,0.05811873911576882,5
2010,PRT,Portugal,OTH,Others,520.118099392,0.2081204295355193,6
2010,PRY,Paraguay,URY,Uruguay,25.581,0.797539311410557,1
2010,PRY,Paraguay,USA,United States,3.0,0.09353105563627971,2
2010,PRY,Paraguay,CHN,China,2.34,0.07295422339629817,3
2010,PRY,Paraguay,COL,Colombia,1.047954,0.03267208129275396,4
2010,PRY,Paraguay,ITA,Italy,0.10595395,0.0033033282641112,5
2010,PYF,French Polynesia,HRV,Croatia,0.426430038,0.43355809907177556,1
2010,PYF,French Polynesia,THA,Thailand,0.279,0.28366367014939364,2
2010,PYF,French Polynesia,ITA,Italy,0.278129118,0.28277823077883074,3
2010,QAT,Qatar,NLD,Netherlands,3407.743909,0.7486217671720216,1
2010,QAT,Qatar,LUX,Luxembourg,719.162434,0.15798741531102897,2
2010,QAT,Qatar,EGY,"Egypt, Arab Rep.",99.9,0.02194628368140235,3
2010,QAT,Qatar,BHR,Bahrain,95.03,0.020876429812248905,4
2010,QAT,Qatar,SAU,Saudi Arabia,82.0,0.018013966585335262,5
2010,QAT,Qatar,OTH,Others,148.187200041,0.03255413743796301,6
2010,REU,Reunion,MDG,Madagascar,11.45003469,0.723066952316493,1
2010,REU,Reunion,MUS,Mauritius,4.385338028,0.27693304768350696,2
2010,ROU,Romania,MDG,Madagascar,11.45003469,0.723066952316493,1
2010,ROU,Romania,MUS,Mauritius,4.385338028,0.27693304768350696,2
2010,RUS,Russian Federation,BLR,Belarus,933.7,0.1594341088324165,1
2010,RUS,Russian Federation,UKR,Ukraine,792.5,0.13532347782980622,2
2010,RUS,Russian Federation,ESP,Spain,654.2656398,0.11171924517637764,3
2010,RUS,Russian Federation,KAZ,Kazakhstan,398.267,0.06800615210705796,4
2010,RUS,Russian Federation,HUN,Hungary,377.0868722,0.06438953563415478,5
2010,RUS,Russian Federation,OTH,Others,2700.518299512,0.46112748042018686,6
2010,RWA,Rwanda,DEU,Germany,0.362892278,0.8456790115832689,1
2010,RWA,Rwanda,ITA,Italy,0.066221219,0.15432098841673114,2
2010,SAU,Saudi Arabia,QAT,Qatar,1510.989011,0.29402872841614913,1
2010,SAU,Saudi Arabia,BHR,Bahrain,1394.84,0.27142687905622465,2
2010,SAU,Saudi Arabia,NLD,Netherlands,711.2158878,0.13839803042697088,3
2010,SAU,Saudi Arabia,CHN,China,483.97,0.0941774444788227,4
2010,SAU,Saudi Arabia,EGY,"Egypt, Arab Rep.",368.5,0.07170772628560895,5
2010,SAU,Saudi Arabia,OTH,Others,669.401353157,0.13026119133622363,6
2010,SDN,Sudan,SAU,Saudi Arabia,7.0,0.5710233765967574,1
2010,SDN,Sudan,NLD,Netherlands,3.973273116,0.3241188329770628,2
2010,SDN,Sudan,EGY,"Egypt, Arab Rep.",1.1,0.08973224489377617,3
2010,SDN,Sudan,ITA,Italy,0.185419412,0.015125545532403617,4
2010,SEN,Senegal,CHN,China,0.4,0.6516262084660541,1
2010,SEN,Senegal,MAR,Morocco,0.213848852,0.3483737915339459,2
2010,SGP,Singapore,IDN,Indonesia,5479.0,0.23767505353227422,1
2010,SGP,Singapore,AUS,Australia,2471.196889,0.10719873204633408,2
2010,SGP,Singapore,THA,Thailand,1850.39,0.0802685786285061,3
2010,SGP,Singapore,HKG,"Hong Kong SAR, China",1570.309312,0.06811888114470317,4
2010,SGP,Singapore,IND,India,1540.06,0.06680668788883268,5
2010,SGP,Singapore,OTH,Others,10141.526247504,0.4399320667593497,6
2010,SLE,Sierra Leone,MWI,Malawi,4.8,0.5940377262838069,1
2010,SLE,Sierra Leone,NLD,Netherlands,2.648848744,0.32781585107405786,2
2010,SLE,Sierra Leone,CHN,China,0.45,0.0556910368391069,3
2010,SLE,Sierra Leone,ITA,Italy,0.132442437,0.01639079252895132,4
2010,SLE,Sierra Leone,DEU,Germany,0.049003702,0.006064593274076926,5
2010,SLV,El Salvador,HND,Honduras,17.4,0.7868278383376441,1
2010,SLV,El Salvador,COL,Colombia,2.381756,0.10770298419124795,2
2010,SLV,El Salvador,MEX,Mexico,1.415808,0.06402282460581284,3
2010,SLV,El Salvador,GTM,Guatemala,0.8,0.03617599256724801,4
2010,SLV,El Salvador,ITA,Italy,0.066221219,0.002994522907922628,5
2010,SLV,El Salvador,OTH,Others,0.050328126,0.0022758373901244017,6
2010,SMR,San Marino,FRA,France,217.205597,0.756420770139073,1
2010,SMR,San Marino,ITA,Italy,67.43968903,0.23485942452031838,2
2010,SMR,San Marino,CHN,China,2.11,0.007348097134870075,3
2010,SMR,San Marino,SRB,Serbia,0.264884874,0.0009224643524691094,4
2010,SMR,San Marino,THA,Thailand,0.129,0.0004492438532693079,5
2010,SOM,Somalia,DJI,Djibouti,0.5,1.0,1
2010,SRB,Serbia,MNE,Montenegro,89.71047527,0.5542167556385127,1
2010,SRB,Serbia,BIH,Bosnia and Herzegovina,27.39277056,0.16922809049915052,2
2010,SRB,Serbia,HRV,Croatia,19.95869148,0.12330155654113084,3
2010,SRB,Serbia,ITA,Italy,7.125403122,0.04401958398956289,4
2010,SRB,Serbia,POL,Poland,7.063973734,0.04364008320087847,5
2010,SRB,Serbia,OTH,Others,10.617619527,0.06559393013076455,6
2010,STP,Sao Tome and Principe,PRT,Portugal,0.158930925,1.0,1
2010,SUR,Suriname,SRB,Serbia,1.356210557,0.5059288537682112,1
2010,SUR,Suriname,NLD,Netherlands,1.324424372,0.4940711462317889,2
2010,SVK,Slovak Republic,CZE,Czechia,691.1243409,0.4301352104195993,1
2010,SVK,Slovak Republic,ITA,Italy,623.4860174,0.3880391319148038,2
2010,SVK,Slovak Republic,BEL,Belgium,94.03413042,0.058524042753521174,3
2010,SVK,Slovak Republic,POL,Poland,64.80283886,0.04033135729604786,4
2010,SVK,Slovak Republic,LUX,Luxembourg,35.75945805,0.022255621894024923,5
2010,SVK,Slovak Republic,OTH,Others,97.553889056,0.060714635722002835,6
2010,SVN,Slovenia,ITA,Italy,1061.671821,0.6589111321977454,1
2010,SVN,Slovenia,SRB,Serbia,238.9102636,0.1482761708171379,2
2010,SVN,Slovenia,HRV,Croatia,115.9069333,0.07193594775675183,3
2010,SVN,Slovenia,FRA,France,58.27467237,0.03616732552400426,4
2010,SVN,Slovenia,XKX,Kosovo,44.99202034,0.027923641256833734,5
2010,SVN,Slovenia,OTH,Others,91.496200492,0.05678578244752683,6
2010,SWE,Sweden,USA,United States,10903.0,0.43788475154822704,1
2010,SWE,Sweden,BEL,Belgium,2961.412896,0.11893584794980055,2
2010,SWE,Sweden,RUS,Russian Federation,1830.88,0.07353154488806915,3
2010,SWE,Sweden,FIN,Finland,1627.909595,0.06537987604783545,4
2010,SWE,Sweden,POL,Poland,1397.605545,0.05613043720395757,5
2010,SWE,Sweden,OTH,Others,6178.437624988,0.24813754236211025,6
2010,SWZ,Eswatini,POL,Poland,6.732331775,0.8378599799525045,1
2010,SWZ,Eswatini,MOZ,Mozambique,0.998202,0.12422939564777317,2
2010,SWZ,Eswatini,ITA,Italy,0.304617606,0.03791062439972218,3
2010,SYC,Seychelles,IDN,Indonesia,835.963,0.6454171408950559,1
2010,SYC,Seychelles,CHN,China,228.37,0.17631631120779737,2
2010,SYC,Seychelles,LUX,Luxembourg,154.9576515,0.11963726192539915,3
2010,SYC,Seychelles,BGR,Bulgaria,33.37549418,0.025768025653785123,4
2010,SYC,Seychelles,RUS,Russian Federation,16.15207,0.012470435699829781,5
2010,SYC,Seychelles,OTH,Others,26.410787443,0.020390824618132745,6
2010,SYR,Syrian Arab Republic,SAU,Saudi Arabia,97.0,0.8043038896685883,1
2010,SYR,Syrian Arab Republic,MAR,Morocco,12.15374307,0.10077631778591392,2
2010,SYR,Syrian Arab Republic,CHN,China,8.1,0.06716352068366561,3
2010,SYR,Syrian Arab Republic,BGR,Bulgaria,1.589309246,0.013178222767464446,4
2010,SYR,Syrian Arab Republic,POL,Poland,1.22707525,0.010174653572072735,5
2010,SYR,Syrian Arab Republic,OTH,Others,0.5310547059999999,0.004403395522294934,6
2010,TCA,Turks and Caicos Islands,CHN,China,1.64,0.7828162291169452,1
2010,TCA,Turks and Caicos Islands,UKR,Ukraine,0.4,0.19093078758949883,2
2010,TCA,Turks and Caicos Islands,THA,Thailand,0.055,0.02625298329355609,3
2010,TCD,Chad,MWI,Malawi,1.7,1.0,1
2010,TGO,Togo,ZMB,Zambia,1.2,0.5032926362617304,1
2010,TGO,Togo,MWI,Malawi,0.5,0.20970526510905432,2
2010,TGO,Togo,POL,Poland,0.464298743,0.19473178198123137,3
2010,TGO,Togo,IND,India,0.22,0.09227031664798391,4
2010,THA,Thailand,SGP,Singapore,1680.442388,0.8117837362715496,1
2010,THA,Thailand,LTU,Lithuania,86.49815574,0.04178530400603986,2
2010,THA,Thailand,IDN,Indonesia,82.0,0.039612346635395076,3
2010,THA,Thailand,CHN,China,51.34,0.024801193612941263,4
2010,THA,Thailand,VNM,Vietnam,39.184,0.018928904762942934,5
2010,THA,Thailand,OTH,Others,130.597115438,0.06308851471113125,6
2010,TJK,Tajikistan,RUS,Russian Federation,4.651229,0.7560997892966616,1
2010,TJK,Tajikistan,LVA,Latvia,1.430378322,0.2325210708564795,2
2010,TJK,Tajikistan,CHN,China,0.07,0.011379139846859038,3
2010,TKM,Turkmenistan,KAZ,Kazakhstan,0.389,0.395780351057965,1
2010,TKM,Turkmenistan,UKR,Ukraine,0.3,0.30522906251256937,2
2010,TKM,Turkmenistan,RUS,Russian Federation,0.239567,0.24374270272982904,3
2010,TKM,Turkmenistan,DEU,Germany,0.054301399,0.055247883699636575,4
2010,TTO,Trinidad and Tobago,NLD,Netherlands,227.800992,0.6686472880562948,1
2010,TTO,Trinidad and Tobago,USA,United States,106.0,0.31113390644921884,2
2010,TTO,Trinidad and Tobago,DEU,Germany,6.782377209,0.01990780675517283,3
2010,TTO,Trinidad and Tobago,ITA,Italy,0.10595395,0.0003109987393134454,4
2010,TUN,Tunisia,IDN,Indonesia,162.958,0.6928293437520517,1
2010,TUN,Tunisia,ITA,Italy,29.40222106,0.12500596179293164,2
2010,TUN,Tunisia,MAR,Morocco,22.75114172,0.09672835078656787,3
2010,TUN,Tunisia,DEU,Germany,7.705500997,0.03276057142964623,4
2010,TUN,Tunisia,CHN,China,6.83,0.02903830691237321,5
2010,TUN,Tunisia,OTH,Others,5.5596866810000005,0.023637465326429224,6
2010,TUR,Turkiye,SAU,Saudi Arabia,837.0,0.3725952535932253,1
2010,TUR,Turkiye,AZE,Azerbaijan,354.35,0.15774089380019043,2
2010,TUR,Turkiye,LUX,Luxembourg,234.4231139,0.10435476651336205,3
2010,TUR,Turkiye,NLD,Netherlands,158.9309246,0.0707489942116401,4
2010,TUR,Turkiye,RUS,Russian Federation,146.4889,0.06521035704192667,5
2010,TUR,Turkiye,OTH,Others,515.212489181,0.22934973483965537,6
2010,TWN,"Taiwan, China",CHN,China,2475.74,0.44277764460308466,1
2010,TWN,"Taiwan, China",USA,United States,726.0,0.1298426207848318,2
2010,TWN,"Taiwan, China",VNM,Vietnam,677.512,0.12117070756635394,3
2010,TWN,"Taiwan, China",SGP,Singapore,451.0417965,0.08066728504278067,4
2010,TWN,"Taiwan, China",HKG,"Hong Kong SAR, China",386.1416342,0.06906011264279041,5
2010,TWN,"Taiwan, China",OTH,Others,874.948936095,0.15648162936015858,6
2010,TZA,Tanzania,ZMB,Zambia,36.2,0.7007838110101572,1
2010,TZA,Tanzania,MWI,Malawi,10.0,0.1935866881243528,2
2010,TZA,Tanzania,MOZ,Mozambique,5.1512923,0.099722161591748,3
2010,TZA,Tanzania,ITA,Italy,0.225152143,0.004358645768747069,4
2010,TZA,Tanzania,CHN,China,0.08,0.0015486935049948225,5
2010,UGA,Uganda,NLD,Netherlands,1.324424372,0.7541540573866831,1
2010,UGA,Uganda,ITA,Italy,0.185419412,0.10558156798858201,2
2010,UGA,Uganda,CHN,China,0.18,0.10249564505114901,3
2010,UGA,Uganda,POL,Poland,0.066328392,0.03776872957358596,4
2010,UKR,Ukraine,RUS,Russian Federation,51.11043,0.2646556946374738,1
2010,UKR,Ukraine,LVA,Latvia,33.1106093,0.17145054941156826,2
2010,UKR,Ukraine,DEU,Germany,31.37428895,0.16245968260918697,3
2010,UKR,Ukraine,LUX,Luxembourg,13.24424372,0.0685802197646273,4
2010,UKR,Ukraine,CYP,Cyprus,11.57546901,0.05993911206765628,5
2010,UKR,Ukraine,OTH,Others,52.705420947,0.27291474150948736,6
2010,URY,Uruguay,ESP,Spain,968.154216,0.5491882108851944,1
2010,URY,Uruguay,CHL,Chile,435.619,0.24710610694443078,2
