year,ecode_dest,economy_dest,ecode_source,economy_source,value,share,rank
2010,NIC,Nicaragua,KOR,"Korea, Rep.",2.648797,0.1999968744035074,2
2010,NLD,Netherlands,USA,United States,44979.0,0.33534038250338843,1
2010,NLD,Netherlands,LUX,Luxembourg,25974.61078,0.1936533919015949,2
2010,NLD,Netherlands,DEU,Germany,24933.78673,0.1858935409701441,3
2010,NLD,Netherlands,RUS,Russian Federation,7035.007,0.0524494083526538,4
2010,NLD,Netherlands,KAZ,Kazakhstan,5323.2207,0.03968720660059039,5
2010,NLD,Netherlands,OTH,Others,25883.761964375,0.1929760696716283,6
2010,NOR,Norway,USA,United States,3455.0,0.315372408546207,1
2010,NOR,Norway,SWE,Sweden,3319.172198,0.30297404644366654,2
2010,NOR,Norway,DEU,Germany,1439.069195,0.1313582396792478,3
2010,NOR,Norway,FIN,Finland,651.1135098,0.05943364278512311,4
2010,NOR,Norway,LUX,Luxembourg,494.0102908,0.045093260566196273,5
2010,NOR,Norway,OTH,Others,1596.93687587,0.1457684019795592,6
2010,NPL,Nepal,NLD,Netherlands,84.76315981,0.8330451711690503,1
2010,NPL,Nepal,DEU,Germany,12.9608169,0.12737781315789787,2
2010,NPL,Nepal,BGD,Bangladesh,1.78,0.017493689569911156,3
2010,NPL,Nepal,USA,United States,1.0,0.009827915488714133,4
2010,NPL,Nepal,CHN,China,0.86,0.008452007320294153,5
2010,NPL,Nepal,OTH,Others,0.387,0.0038034032941323694,6
2010,NZL,New Zealand,AUS,Australia,821.8977,0.4246560387076766,1
2010,NZL,New Zealand,USA,United States,499.0,0.25782206631692806,2
2010,NZL,New Zealand,GBR,United Kingdom,366.2047131,0.18920973111510983,3
2010,NZL,New Zealand,CHN,China,63.75,0.032938189835078485,4
2010,NZL,New Zealand,DEU,Germany,60.88511281,0.031457967119465864,5
2010,NZL,New Zealand,OTH,Others,123.705809598,0.06391600690574115,6
2010,OMN,Oman,NLD,Netherlands,507.2545345,0.7363846980357291,1
2010,OMN,Oman,FRA,France,107.2783741,0.1557367115412006,2
2010,OMN,Oman,DEU,Germany,37.18586309,0.05398295865352706,3
2010,OMN,Oman,ITA,Italy,23.65421928,0.034338983561661436,4
2010,OMN,Oman,CHN,China,11.03,0.016012322545998044,5
2010,OMN,Oman,OTH,Others,2.441489168,0.0035443256618836274,6
2010,PAK,Pakistan,CHN,China,331.35,0.5749126679237114,1
2010,PAK,Pakistan,NLD,Netherlands,124.495891,0.21600804237316906,2
2010,PAK,Pakistan,BHR,Bahrain,39.6,0.06870844016833853,3
2010,PAK,Pakistan,DEU,Germany,39.08641207,0.06781733346228838,4
2010,PAK,Pakistan,ITA,Italy,15.85335973,0.027506556022117483,5
2010,PAK,Pakistan,OTH,Others,25.96274364,0.04504696005037504,6
2010,PAN,Panama,JPN,Japan,989.5722141,0.26526683017660835,1
2010,PAN,Panama,BRA,Brazil,742.036,0.1989117467045599,2
2010,PAN,Panama,CHL,Chile,660.539,0.1770654877344001,3
2010,PAN,Panama,LUX,Luxembourg,637.048123,0.17076847333659195,4
2010,PAN,Panama,ESP,Spain,215.8811726,0.05786956579262271,5
2010,PAN,Panama,OTH,Others,485.402018057,0.13011789625521702,6
2010,PCN,Pitcairn,NLD,Netherlands,51.65255051,1.0,1
2010,PER,Peru,CHL,Chile,933.18,0.3475348542858502,1
2010,PER,Peru,USA,United States,805.0,0.2997980643606908,2
2010,PER,Peru,ESP,Spain,425.1402234,0.1583307031766356,3
2010,PER,Peru,CHN,China,139.03,0.05177754644480353,4
2010,PER,Peru,BRA,Brazil,118.681,0.04419917276570328,5
2010,PER,Peru,OTH,Others,264.109528648,0.09835965896631653,6
2010,PHL,Philippines,USA,United States,703.0,0.2668101494036618,1
2010,PHL,Philippines,JPN,Japan,493.1227992,0.18715528837681922,2
2010,PHL,Philippines,CHE,Switzerland,260.5210421,0.09887575841464959,3
2010,PHL,Philippines,CHN,China,244.09,0.09263967193163558,4
2010,PHL,Philippines,GBR,United Kingdom,231.9296516,0.0880244452269349,5
2010,PHL,Philippines,OTH,Others,702.168808537,0.266494686646299,6
2010,PLW,Palau,USA,United States,3.0,0.7104626094299271,1
2010,PLW,Palau,JPN,Japan,0.803600824,0.1903094461196932,2
2010,PLW,Palau,KOR,"Korea, Rep.",0.419,0.09922794445037982,3
2010,PNG,Papua New Guinea,MYS,Malaysia,100.8062799,0.782227832610967,1
2010,PNG,Papua New Guinea,JPN,Japan,14.97073932,0.11616864527174542,2
2010,PNG,Papua New Guinea,CHN,China,5.33,0.04135927198139224,3
2010,PNG,Papua New Guinea,NLD,Netherlands,3.973273116,0.030831460311631864,4
2010,PNG,Papua New Guinea,KOR,"Korea, Rep.",3.790448,0.02941278982426346,5
2010,POL,Poland,DEU,Germany,3731.899423,0.3509970894599977,1
2010,POL,Poland,LUX,Luxembourg,2474.024727,0.23268994686116046,2
2010,POL,Poland,FRA,France,1654.206041,0.155583374562489,3
2010,POL,Poland,ITA,Italy,1087.339165,0.10226772989076459,4
2010,POL,Poland,ESP,Spain,296.6710593,0.02790286300309932,5
2010,POL,Poland,OTH,Others,1388.139837341,0.13055899622248893,6
2010,PRI,Puerto Rico,BRA,Brazil,0.2,1.0,1
2010,PRT,Portugal,LUX,Luxembourg,2414.42563,0.3727436863914287,1
2010,PRT,Portugal,ESP,Spain,1101.921078,0.17011670172095425,2
2010,PRT,Portugal,GBR,United Kingdom,933.2812097,0.1440817535321765,3
2010,PRT,Portugal,BRA,Brazil,810.888,0.12518645371179762,4
2010,PRT,Portugal,NLD,Netherlands,495.3347151,0.07647072885985809,5
2010,PRT,Portugal,OTH,Others,721.591422287,0.11140067578378486,6
2010,PRY,Paraguay,CHN,China,27.83,0.2362414078327239,1
2010,PRY,Paraguay,NLD,Netherlands,23.8396387,0.20236830070828202,2
2010,PRY,Paraguay,DEU,Germany,23.58534922,0.2002097054961997,3
2010,PRY,Paraguay,CHL,Chile,14.657,0.1244193429609858,4
2010,PRY,Paraguay,BRA,Brazil,14.48,0.12291683742069144,5
2010,PRY,Paraguay,OTH,Others,13.41123826,0.11384440558111716,6
2010,PYF,French Polynesia,FRA,France,35.75945805,0.9839650145712427,1
2010,PYF,French Polynesia,ITA,Italy,0.582746724,0.01603498542875719,2
2010,QAT,Qatar,ITA,Italy,671.6155991,0.4322936008614928,1
2010,QAT,Qatar,NLD,Netherlands,517.8499295,0.33332044554863466,2
2010,QAT,Qatar,LUX,Luxembourg,147.0111053,0.0946254973260419,3
2010,QAT,Qatar,DEU,Germany,137.3745936,0.0884228386204977,4
2010,QAT,Qatar,BHR,Bahrain,35.68,0.022965868719260457,5
2010,QAT,Qatar,OTH,Others,44.078628768,0.02837174892407246,6
2010,REU,Reunion,MUS,Mauritius,3.18684,1.0,1
2010,ROU,Romania,MUS,Mauritius,3.18684,1.0,1
2010,RUS,Russian Federation,DEU,Germany,1932.82652,0.1439085269805598,1
2010,RUS,Russian Federation,FRA,France,1931.010734,0.14377333270116222,2
2010,RUS,Russian Federation,AUT,Austria,1635.664099,0.12178330992792594,3
2010,RUS,Russian Federation,ITA,Italy,1439.450629,0.10717424328419824,4
2010,RUS,Russian Federation,CHE,Switzerland,1087.53392,0.0809722977458908,5
2010,RUS,Russian Federation,OTH,Others,5404.452212328,0.402388289360263,6
2010,RWA,Rwanda,CHN,China,12.72,0.5385530298082617,1
2010,RWA,Rwanda,NLD,Netherlands,7.946546232,0.3364494142889171,2
2010,RWA,Rwanda,KEN,Kenya,2.952297774,0.12499755590282126,3
2010,SAU,Saudi Arabia,ITA,Italy,1474.19028,0.47581510444651576,1
2010,SAU,Saudi Arabia,NLD,Netherlands,713.8647365,0.2304096213132215,2
2010,SAU,Saudi Arabia,FRA,France,238.396387,0.07694569915362419,3
2010,SAU,Saudi Arabia,QAT,Qatar,137.3626374,0.04433567263890105,4
2010,SAU,Saudi Arabia,JPN,Japan,115.3618311,0.03723461106661741,5
2010,SAU,Saudi Arabia,OTH,Others,419.066000155,0.13525929138112003,6
2010,SDN,Sudan,NLD,Netherlands,31.78618493,0.4901340788746848,1
2010,SDN,Sudan,CHN,China,30.96,0.4773945383938922,2
2010,SDN,Sudan,BEL,Belgium,1.324424372,0.020422253285160223,3
2010,SDN,Sudan,ITA,Italy,0.78141038,0.012049129446262786,4
2010,SEN,Senegal,FRA,France,109.9272229,0.8187581121374182,1
2010,SEN,Senegal,CHN,China,18.96,0.14121755645775938,2
2010,SEN,Senegal,DEU,Germany,3.389201968,0.025243397693185083,3
2010,SEN,Senegal,MAR,Morocco,1.461300486,0.010884033960097902,4
2010,SEN,Senegal,POL,Poland,0.232149372,0.0017290910889790814,5
2010,SEN,Senegal,OTH,Others,0.291052,0.002167808662560326,6
2010,SGP,Singapore,USA,United States,15501.0,0.29837976422651785,1
2010,SGP,Singapore,GBR,United Kingdom,7543.508056,0.1452054806264188,2
2010,SGP,Singapore,IND,India,4068.51,0.07831501545405008,3
2010,SGP,Singapore,MYS,Malaysia,3973.956021,0.07649493971953622,4
2010,SGP,Singapore,JPN,Japan,3781.562863,0.0727915512205468,5
2010,SGP,Singapore,OTH,Others,17082.036987769,0.3288132487529302,6
2010,SJM,Svalbard and Jan Mayen Islands,HRV,Croatia,34.25,1.0,1
2010,SLB,Solomon Islands,AUS,Australia,35.7745652,0.889126966711058,1
2010,SLB,Solomon Islands,JPN,Japan,4.461044043,0.11087303328894198,2
2010,SLE,Sierra Leone,DNK,Denmark,9.245956672,0.5357232198070615,1
2010,SLE,Sierra Leone,NLD,Netherlands,7.946546232,0.460433623558377,2
2010,SLE,Sierra Leone,POL,Poland,0.066328392,0.003843156634561497,3
2010,SLV,El Salvador,USA,United States,24.0,0.6692911105087758,1
2010,SLV,El Salvador,CRI,Costa Rica,5.079,0.14163873126141968,2
2010,SLV,El Salvador,KOR,"Korea, Rep.",4.0,0.11154851841812931,3
2010,SLV,El Salvador,BEL,Belgium,1.324424372,0.03693439411336533,4
2010,SLV,El Salvador,JPN,Japan,0.825815477,0.023029623236527685,5
2010,SLV,El Salvador,OTH,Others,0.6295959,0.017557622461782173,6
2010,SMR,San Marino,ITA,Italy,1398.314008,0.998043219330018,1
2010,SMR,San Marino,LUX,Luxembourg,2.648848744,0.0018906093430053335,2
2010,SMR,San Marino,DEU,Germany,0.092709706,6.617132697663678e-05,3
2010,SOM,Somalia,DEU,Germany,0.079465462,1.0,1
2010,SRB,Serbia,NLD,Netherlands,490.0370177,0.38957880935629413,1
2010,SRB,Serbia,AUT,Austria,217.205597,0.17267817493042234,2
2010,SRB,Serbia,RUS,Russian Federation,208.3865,0.16566700396831144,3
2010,SRB,Serbia,DEU,Germany,130.7021436,0.10390803887223025,4
2010,SRB,Serbia,ITA,Italy,71.00239059,0.056446810727341395,5
2010,SRB,Serbia,OTH,Others,140.52998725,0.11172116214540051,6
2010,SSD,South Sudan,KEN,Kenya,8.872543328,1.0,1
2010,STP,Sao Tome and Principe,DEU,Germany,1.083379136,1.0,1
2010,SUR,Suriname,NLD,Netherlands,45.03042865,0.8207108359307461,1
2010,SUR,Suriname,CHN,China,6.35,0.11573316009640601,2
2010,SUR,Suriname,COL,Colombia,2.687165,0.048975448370151005,3
2010,SUR,Suriname,BHR,Bahrain,0.8,0.014580555602696823,4
2010,SVK,Slovak Republic,LUX,Luxembourg,663.5366104,0.3073458955499734,1
2010,SVK,Slovak Republic,AUT,Austria,381.4342192,0.17667788009882032,2
2010,SVK,Slovak Republic,ITA,Italy,301.0416598,0.1394405630057175,3
2010,SVK,Slovak Republic,CZE,Czechia,201.56815,0.09336507225841743,4
2010,SVK,Slovak Republic,DEU,Germany,195.175122,0.09040386275597329,5
2010,SVK,Slovak Republic,OTH,Others,416.168824896,0.19276672633109798,6
2010,SVN,Slovenia,HRV,Croatia,270.9575525,0.365168820262059,1
2010,SVN,Slovenia,AUT,Austria,153.6332272,0.20705111856838485,2
2010,SVN,Slovenia,ITA,Italy,130.1776715,0.1754401244309913,3
2010,SVN,Slovenia,NLD,Netherlands,56.950248,0.07675170772658822,4
2010,SVN,Slovenia,HUN,Hungary,33.49026684,0.045134749407748476,5
2010,SVN,Slovenia,OTH,Others,96.797299187,0.1304534796042282,6
2010,SWE,Sweden,LUX,Luxembourg,1471.435477,0.1760922310147582,1
2010,SWE,Sweden,CHN,China,1367.23,0.16362156871545097,2
2010,SWE,Sweden,FIN,Finland,1350.912859,0.16166883493446957,3
2010,SWE,Sweden,CHE,Switzerland,1291.961914,0.1546139530944293,4
2010,SWE,Sweden,DNK,Denmark,1209.086642,0.14469595684481534,5
2010,SWE,Sweden,OTH,Others,1665.4230513769999,0.1993074553960766,6
2010,SWZ,Eswatini,ITA,Italy,19.12468793,1.0,1
2010,SYC,Seychelles,CYP,Cyprus,18.29030058,0.30840669118306374,1
2010,SYC,Seychelles,RUS,Russian Federation,13.35316,0.22515780287073006,2
2010,SYC,Seychelles,CHN,China,12.28,0.20706243460368667,3
2010,SYC,Seychelles,NLD,Netherlands,3.973273116,0.06699638475116747,4
2010,SYC,Seychelles,MUS,Mauritius,3.54533465,0.059780588282883504,5
2010,SYC,Seychelles,OTH,Others,7.8637155519999995,0.13259609830846855,6
2010,SYR,Syrian Arab Republic,HRV,Croatia,212.5193034,0.466932547521629,1
2010,SYR,Syrian Arab Republic,ITA,Italy,104.9606315,0.2306121574449596,2
2010,SYR,Syrian Arab Republic,DEU,Germany,87.23718454,0.19167143955487229,3
2010,SYR,Syrian Arab Republic,FRA,France,41.05715553,0.09020791014702073,4
2010,SYR,Syrian Arab Republic,CHN,China,8.12,0.01784069599898579,5
2010,SYR,Syrian Arab Republic,OTH,Others,1.2449191769999999,0.002735249332532584,6
2010,TCA,Turks and Caicos Islands,NLD,Netherlands,2.648848744,0.4640790660263901,1
2010,TCA,Turks and Caicos Islands,LUX,Luxembourg,1.324424372,0.23203953301319505,2
2010,TCA,Turks and Caicos Islands,ITA,Italy,1.165493447,0.20419478898853954,3
2010,TCA,Turks and Caicos Islands,DEU,Germany,0.462224106,0.08098179705173952,4
2010,TCA,Turks and Caicos Islands,HRV,Croatia,0.106762466,0.01870481492013582,5
2010,TCD,Chad,NLD,Netherlands,6.62212186,0.7415926548960382,1
2010,TCD,Chad,CHN,China,2.13,0.23853266193572603,2
2010,TCD,Chad,DEU,Germany,0.177472866,0.019874683168235874,3
2010,TGO,Togo,CHN,China,11.77,0.9477438105138157,1
2010,TGO,Togo,ITA,Italy,0.384083068,0.030927132576054124,2
2010,TGO,Togo,GRC,Greece,0.264884874,0.021329056910130158,3
2010,THA,Thailand,USA,United States,2643.0,0.3702905973932357,1
2010,THA,Thailand,JPN,Japan,2259.414855,0.316549404622437,2
2010,THA,Thailand,CHN,China,699.87,0.09805345455830643,3
2010,THA,Thailand,CHE,Switzerland,329.4627533,0.046158516737902854,4
2010,THA,Thailand,MYS,Malaysia,310.7854794,0.04354178616275791,5
2010,THA,Thailand,OTH,Others,895.1042668700001,0.12540624052536006,6
2010,TJK,Tajikistan,CHN,China,15.42,0.4116209301820688,1
2010,TJK,Tajikistan,DEU,Germany,10.99139786,0.29340398256383915,2
2010,TJK,Tajikistan,RUS,Russian Federation,7.501309,0.20023967497815331,3
2010,TJK,Tajikistan,KAZ,Kazakhstan,2.3751,0.06340083471306301,4
2010,TJK,Tajikistan,JPN,Japan,1.173845037,0.031334577562875804,5
2010,TKM,Turkmenistan,MYS,Malaysia,1038.947375,0.6879381574838027,1
2010,TKM,Turkmenistan,CHN,China,450.51,0.29830482927783325,2
2010,TKM,Turkmenistan,DEU,Germany,12.53170341,0.00829785719802111,3
2010,TKM,Turkmenistan,NLD,Netherlands,6.62212186,0.004384832591738935,4
2010,TKM,Turkmenistan,USA,United States,1.0,0.0006621491848745494,5
2010,TKM,Turkmenistan,OTH,Others,0.622479455,0.00041217426372940373,6
2010,TLS,Timor-Leste,PRT,Portugal,11.36356111,0.5567614574283016,1
2010,TLS,Timor-Leste,NLD,Netherlands,7.946546232,0.3893436765835898,2
2010,TLS,Timor-Leste,USA,United States,1.0,0.0489953327164623,3
2010,TLS,Timor-Leste,KOR,"Korea, Rep.",0.1,0.00489953327164623,4
2010,TON,Tonga,KOR,"Korea, Rep.",0.2606,1.0,1
2010,TTO,Trinidad and Tobago,USA,United States,620.0,0.8462213974430923,1
2010,TTO,Trinidad and Tobago,NLD,Netherlands,64.89679423,0.08857589661756034,2
2010,TTO,Trinidad and Tobago,ITA,Italy,47.7719871,0.06520270593934738,3
2010,TUN,Tunisia,FRA,France,104.6295254,0.3728471648213409,1
2010,TUN,Tunisia,DEU,Germany,53.70805714,0.1913885851642368,2
2010,TUN,Tunisia,USA,United States,30.0,0.10690495729459007,3
2010,TUN,Tunisia,BHR,Bahrain,25.86,0.09215207318793664,4
2010,TUN,Tunisia,MAR,Morocco,23.3451663,0.08319046687788677,5
2010,TUN,Tunisia,OTH,Others,43.080346283,0.15351675265400888,6
2010,TUR,Turkiye,AUT,Austria,1656.854889,0.23400491695304276,1
2010,TUR,Turkiye,NLD,Netherlands,715.1891609,0.10100931669588166,2
2010,TUR,Turkiye,GRC,Greece,635.6076949,0.08976967557464197,3
2010,TUR,Turkiye,ITA,Italy,622.0688833,0.08785752955320432,4
2010,TUR,Turkiye,DEU,Germany,615.3156434,0.08690373972377799,5
2010,TUR,Turkiye,OTH,Others,2835.391398883,0.4004548214994513,6
2010,TWN,"Taiwan, China",USA,United States,1435.0,0.7267157681086124,1
2010,TWN,"Taiwan, China",DEU,Germany,203.9587044,0.10328920315713129,2
2010,TWN,"Taiwan, China",FRA,France,86.08758418,0.04359665844040663,3
2010,TWN,"Taiwan, China",CHE,Switzerland,66.5445724,0.033699644630749245,4
2010,TWN,"Taiwan, China",NLD,Netherlands,35.75945805,0.01810938120136129,5
2010,TWN,"Taiwan, China",OTH,Others,147.286895372,0.07458934446173923,6
2010,TZA,Tanzania,NLD,Netherlands,143.0378322,0.6654170666976745,1
2010,TZA,Tanzania,KEN,Kenya,30.60383779,0.1423701384360972,2
2010,TZA,Tanzania,CHN,China,25.72,0.11965035188406742,3
2010,TZA,Tanzania,ITA,Italy,11.88008662,0.0552665841561509,4
2010,TZA,Tanzania,POL,Poland,1.691373993,0.0078683317818822,5
2010,TZA,Tanzania,OTH,Others,2.02653809,0.009427527044127755,6
2010,UGA,Uganda,NLD,Netherlands,29.13733619,0.4702968776188629,1
2010,UGA,Uganda,CHN,China,26.5,0.4277284366570597,2
2010,UGA,Uganda,USA,United States,6.0,0.09684417433744748,3
2010,UGA,Uganda,ITA,Italy,0.317861849,0.0051305113866299,4
2010,UKR,Ukraine,NLD,Netherlands,7272.414227,0.7393175200821156,1
2010,UKR,Ukraine,RUS,Russian Federation,485.084,0.049313898894817854,2
2010,UKR,Ukraine,AUT,Austria,476.7927739,0.04847100841479898,3
2010,UKR,Ukraine,FRA,France,389.3807654,0.03958465687699943,4
2010,UKR,Ukraine,LUX,Luxembourg,327.1328199,0.033256497443175326,5
2010,UKR,Ukraine,OTH,Others,885.8542639679999,0.09005641828809285,6
2010,URY,Uruguay,CHL,Chile,1526.5,0.6007491132509845,1
2010,URY,Uruguay,ESP,Spain,602.6130893,0.2371564225551335,2
2010,URY,Uruguay,CHE,Switzerland,188.4151077,0.07415015320921306,3
2010,URY,Uruguay,BRA,Brazil,102.211,0.040224806822467325,4
2010,URY,Uruguay,LUX,Luxembourg,37.08388242,0.014594241388613673,5
2010,URY,Uruguay,OTH,Others,84.171099896,0.03312526277358797,6
2010,USA,United States,CHE,Switzerland,23024.51794,0.18586194759389546,1
2010,USA,United States,DEU,Germany,19921.51594,0.16081343206750467,2
2010,USA,United States,LUX,Luxembourg,19890.20522,0.16056068100383714,3
2010,USA,United States,CAN,Canada,14969.5193,0.12083918624888293,4
2010,USA,United States,JPN,Japan,9076.82089,0.07327126730612261,5
2010,USA,United States,OTH,Others,36997.097201436,0.29865348577975714,6
2010,UZB,Uzbekistan,NLD,Netherlands,160.255349,0.4327916457835384,1
2010,UZB,Uzbekistan,RUS,Russian Federation,151.0978,0.40806042322039393,2
2010,UZB,Uzbekistan,KOR,"Korea, Rep.",35.180002,0.09500844158561081,3
2010,UZB,Uzbekistan,DEU,Germany,19.95510201,0.053891501872341846,4
2010,UZB,Uzbekistan,USA,United States,3.0,0.008101913261881918,5
2010,UZB,Uzbekistan,OTH,Others,0.794654623,0.0021460742762331587,6
2010,VAT,Holy See,ITA,Italy,0.185419412,1.0,1
2010,VCT,St. Vincent and the Grenadines,CHN,China,9.05,0.5680434223263311,1
2010,VCT,St. Vincent and the Grenadines,HRV,Croatia,6.087226012,0.3820783089867783,2
2010,VCT,St. Vincent and the Grenadines,BGR,Bulgaria,0.794654623,0.049878268686890645,3
2010,VEN,"Venezuela, RB",ESP,Spain,1582.687125,0.46311139933520784,1
2010,VEN,"Venezuela, RB",RUS,Russian Federation,601.01,0.175862037239011,2
2010,VEN,"Venezuela, RB",USA,United States,470.0,0.137527091899195,3
2010,VEN,"Venezuela, RB",ITA,Italy,211.007291,0.06174301936331315,4
2010,VEN,"Venezuela, RB",BRA,Brazil,154.484,0.04520369205309625,5
2010,VEN,"Venezuela, RB",OTH,Others,398.320043675,0.11655276011017679,6
2010,VGB,British Virgin Islands,HKG,"Hong Kong SAR, China",28291.3104,0.6337514048818951,1
2010,VGB,British Virgin Islands,CHN,China,6119.76,0.13708825935259705,2
2010,VGB,British Virgin Islands,USA,United States,3277.8,0.07342573834691926,3
2010,VGB,British Virgin Islands,RUS,Russian Federation,1833.95,0.041082168784347,4
2010,VGB,British Virgin Islands,COL,Colombia,1379.231365,0.030896052634802097,5
2010,VGB,British Virgin Islands,OTH,Others,3738.970222592,0.08375637599943947,6
2010,VNM,Vietnam,GBR,United Kingdom,2139.902562,0.44502522669353906,1
2010,VNM,Vietnam,KOR,"Korea, Rep.",760.021302,0.15805796872281547,2
2010,VNM,Vietnam,JPN,Japan,724.8044256,0.15073408459759594,3
2010,VNM,Vietnam,CHN,China,305.13,0.06345641611554814,4
2010,VNM,Vietnam,THA,Thailand,188.96,0.039297100872395296,5
2010,VNM,Vietnam,OTH,Others,689.678922792,0.14342920299810621,6
2010,VUT,Vanuatu,NLD,Netherlands,37.08388242,0.9139420357240459,1
2010,VUT,Vanuatu,BEL,Belgium,2.648848744,0.06528157397324748,2
2010,VUT,Vanuatu,JPN,Japan,0.843017593,0.020776390302706744,3
2010,WSM,Samoa,CHN,China,98.93,0.8708352859715216,1
2010,WSM,Samoa,BEL,Belgium,9.270970604,0.0816080899339726,2
2010,WSM,Samoa,JPN,Japan,4.402602418,0.03875408405638271,3
2010,WSM,Samoa,USA,United States,1.0,0.008802540038123132,4
2010,XKX,Kosovo,HRV,Croatia,1.609983445,0.9239896294194281,1
2010,XKX,Kosovo,BGR,Bulgaria,0.132442437,0.076010370580572,2
2010,YEM,"Yemen, Rep.",CHN,China,31.49,0.4613545488660071,1
2010,YEM,"Yemen, Rep.",KOR,"Korea, Rep.",26.622657,0.39004394759763245,2
2010,YEM,"Yemen, Rep.",ITA,Italy,7.946546232,0.11642347576713968,3
2010,YEM,"Yemen, Rep.",BHR,Bahrain,2.13,0.031206261958862974,4
2010,YEM,"Yemen, Rep.",POL,Poland,0.066328392,0.0009717658103578175,5
2010,ZAF,South Africa,GBR,United Kingdom,3149.051499,0.5346916750582248,1
2010,ZAF,South Africa,DEU,Germany,737.8460886,0.1252822194790957,2
2010,ZAF,South Africa,USA,United States,447.0,0.0758981486415591,3
2010,ZAF,South Africa,CHN,China,411.17,0.069814411134116,4
2010,ZAF,South Africa,FRA,France,313.8885762,0.05329655886647639,5
2010,ZAF,South Africa,OTH,Others,830.515555873,0.14101698682052805,6
2010,ZMB,Zambia,CHN,China,75.05,0.6596338354805609,1
2010,ZMB,Zambia,USA,United States,18.0,0.15820664941572413,2
2010,ZMB,Zambia,BRA,Brazil,11.97,0.10520742186145655,3
2010,ZMB,Zambia,LUX,Luxembourg,7.946546232,0.06984424743288153,4
2010,ZMB,Zambia,DNK,Denmark,0.533420577,0.004688371234254016,5
2010,ZMB,Zambia,OTH,Others,0.27527630799999997,0.0024194745751228274,6
2010,ZWE,Zimbabwe,CHN,China,33.8,0.38407199883032117,1
2010,ZWE,Zimbabwe,NLD,Netherlands,30.46176056,0.3461393274014747,2
2010,ZWE,Zimbabwe,GBR,United Kingdom,15.45167566,0.17557857858029652,3
2010,ZWE,Zimbabwe,ITA,Italy,8.290896569,0.09421009518790774,4
2011,ABW,Aruba,USA,United States,340.0,0.9959280187748003,1
2011,ABW,Aruba,NLD,Netherlands,1.390134217,0.004071981225199613,2
2011,AFG,Afghanistan,CHN,China,295.54,0.9950920929649492,1
2011,AFG,Afghanistan,NLD,Netherlands,1.390134217,0.004680623832634231,2
2011,AFG,Afghanistan,POL,Poland,0.067502574,0.00022728320241653026,3
2011,AGO,Angola,NLD,Netherlands,2393.811122,0.5116431799732409,1
2011,AGO,Angola,FRA,France,893.8563018,0.19104910846515522,2
2011,AGO,Angola,USA,United States,664.0,0.14192058361663504,3
2011,AGO,Angola,PRT,Portugal,321.1488069,0.06864100316721992,4
2011,AGO,Angola,DNK,Denmark,250.1532025,0.05346669953670224,5
2011,AGO,Angola,OTH,Others,155.703547695,0.03327942524104664,6
2011,AIA,Anguilla,BEL,Belgium,1.390134217,0.34237495367529186,1
2011,AIA,Anguilla,NLD,Netherlands,1.390134217,0.34237495367529186,1
2011,AIA,Anguilla,BHR,Bahrain,1.28,0.31525009264941617,2
2011,ALB,Albania,AUT,Austria,100.0896637,0.5994314789645944,1
2011,ALB,Albania,LUX,Luxembourg,19.46187904,0.11655612083325684,2
2011,ALB,Albania,GRC,Greece,18.93682257,0.11341158657549982,3
2011,ALB,Albania,SRB,Serbia,8.396410673,0.0502856407110747,4
2011,ALB,Albania,NLD,Netherlands,8.340805305,0.049952623227086386,5
2011,ALB,Albania,OTH,Others,11.748738901,0.07036254968848789,6
2011,AND,Andorra,LUX,Luxembourg,19.46187904,0.6745876855410681,1
2011,AND,Andorra,RUS,Russian Federation,9.388157,0.32541231445893193,2
2011,ARE,United Arab Emirates,CHE,Switzerland,4226.939717,0.4525674216150271,1
2011,ARE,United Arab Emirates,ITA,Italy,798.4513905,0.08548810990377277,2
2011,ARE,United Arab Emirates,USA,United States,751.0,0.08040761316418966,3
2011,ARE,United Arab Emirates,NLD,Netherlands,601.9281162,0.06444687499342078,4
2011,ARE,United Arab Emirates,IND,India,570.31,0.061061605677322245,5
2011,ARE,United Arab Emirates,OTH,Others,2391.282389725,0.25602837464626743,6
2011,ARG,Argentina,USA,United States,2531.0,0.2998629257425338,1
2011,ARG,Argentina,CHE,Switzerland,1792.144966,0.21232628718273955,2
2011,ARG,Argentina,BRA,Brazil,1147.324,0.1359304351697459,3
2011,ARG,Argentina,NLD,Netherlands,711.7487193,0.08432518900150116,4
2011,ARG,Argentina,CHL,Chile,525.714,0.06228452712122103,5
2011,ARG,Argentina,OTH,Others,1732.591576229,0.20527063578225851,6
2011,ARM,Armenia,FRA,France,152.9147639,0.5525539993529788,1
2011,ARM,Armenia,RUS,Russian Federation,69.35256,0.25060388817935075,2
2011,ARM,Armenia,ITA,Italy,42.23227753,0.15260536821838194,3
2011,ARM,Armenia,LVA,Latvia,7.784751618,0.028130021789841524,4
2011,ARM,Armenia,NLD,Netherlands,4.170402652,0.015069654528465508,5
2011,ARM,Armenia,OTH,Others,0.287,0.001037067930981548,6
2011,ATG,Antigua and Barbuda,ITA,Italy,3.530940912,0.7775791362246205,1
2011,ATG,Antigua and Barbuda,CHN,China,1.01,0.2224208637753796,2
2011,AUS,Australia,USA,United States,12154.0,0.2517543557006176,1
2011,AUS,Australia,GBR,United Kingdom,9632.438824,0.19952348444641557,2
